ID,Levels,Level Range,Classification,Type,Patch,Health
31238,"10, 47",True,Normal,Humanoid,3.0.2,499
33538,30,False,Normal,Humanoid,3.1.0,"4,070"
33361,30,False,Normal,Humanoid,3.1.0,"4,070"
29369,30,False,Normal,Humanoid,3.0.2,"2,035"
33422,"25, 30",True,Normal,Humanoid,3.1.0,"1,628"
28123,"21, 48",True,Normal,Humanoid,3.0.1,"2,035"
35135,30,False,Normal,Humanoid,3.2.0,"6,105"
29306,"25, 60",True,Elite,Humanoid,3.0.1,"124,146"
24539,"17, 59",True,Normal,Humanoid,3.0.1,"1,856"
25206,"19, 58",True,Normal,Humanoid,3.0.1,"2,340"
37890,30,False,Elite,Humanoid,3.3.0,"1063,615"
32641,"1, 80",True,Normal,Humanoid,3.0.2,"112,919"
27295,30,False,Normal,Humanoid,3.0.1,"2,035"
29657,30,False,Normal,Humanoid,3.0.1,"1,628"
26673,"20, 48",True,Elite,Humanoid,3.0.1,"8,140"
25251,"10, 59",True,Normal,Humanoid,3.0.1,"2,035"
37941,30,False,Normal,Humanoid,3.3.0,"1,628"
33542,30,False,Normal,Humanoid,3.1.0,"4,070"
33225,30,False,Normal,Humanoid,3.1.0,"4,070"
27367,30,False,Normal,Humanoid,3.0.1,"2,035"
38316,30,False,Normal,Humanoid,3.3.0,"102,035"
28529,8,False,Normal,Humanoid,3.0.1,86
31145,"30, 42",True,Normal,Humanoid,3.0.2,"1,628"
32715,30,False,Normal,Humanoid,3.0.2,"1,628"
31911,30,False,Elite,Humanoid,3.0.2,"32,041"
30041,"30, 46",True,Normal,Humanoid,3.0.2,"2,035"
26528,30,False,Elite,Humanoid,3.0.1,"39,630"
25379,"15, 30",True,Normal,Humanoid,3.0.1,"2,035"
29593,30,False,Elite,Humanoid,3.0.2,"101,750"
36939,??,False,Elite,Humanoid,3.3.0,"251,017,500"
37776,"25, 30",True,Elite,Humanoid,3.3.0,"9,768"
20735,30,False,Elite,Humanoid,3.0.2,"16,280"
29839,30,False,Normal,Humanoid,3.0.2,"2,035"
23735,30,False,Normal,Humanoid,3.0.1,"2,035"
26914,30,False,Normal,Humanoid,3.0.1,"1,604"
28497,"21, 30",True,Normal,Humanoid,3.0.1,"2,035"
35094,"30, 48",True,Normal,Humanoid,3.2.0,"2,035"
31738,"25, 30",True,Normal,Humanoid,3.0.2,"1,628"
33379,30,False,Normal,Humanoid,3.1.0,"4,070"
30035,30,False,Normal,Humanoid,3.0.2,"2,035"
25590,"16, 59",True,Normal,Humanoid,3.0.1,"2,035"
29564,30,False,Normal,Humanoid,3.0.2,"2,035"
29997,"30, 37",True,Normal,Humanoid,3.0.2,"2,035"
36955,30,False,Elite,Humanoid,3.3.0,"1,534,607"
33595,30,False,Normal,Humanoid,3.1.0,"1,628"
28347,"59, 70",True,Normal,Humanoid,3.0.1,"115,177"
26186,"15, 30",True,Elite,Humanoid,3.0.1,"9,385"
30231,30,False,Elite,Humanoid,3.0.2,"101,750"
29000,"13, 15",True,Normal,Humanoid,3.0.1,312
26666,"29, 30",True,Normal,Humanoid,3.0.1,"2,035"
29254,"70, 80",True,Elite,Humanoid,3.0.1,"90,335"
26974,"10, 30",True,Normal,Humanoid,3.0.1,125
26170,"15, 59",True,Elite,Humanoid,3.0.1,"21,897"
26907,"30, 59",True,Normal,Humanoid,3.0.1,"2,035"
35790,30,False,Normal,Humanoid,3.2.0,"2,035"
28992,30,False,Normal,Humanoid,3.0.1,"2,035"
25450,"11, 59",True,Normal,Humanoid,3.0.1,250
27830,30,False,Normal,Humanoid,3.0.1,"2,035"
28902,30,False,Elite,Humanoid,3.0.1,"11,722"
29261,30,False,Normal,Humanoid,3.0.1,"1,628"
28989,30,False,Normal,Humanoid,3.0.1,"2,035"
29628,"20, 30",True,Normal,Humanoid,3.0.1,"2,035"
33625,30,False,Normal,Humanoid,3.1.0,"2,035"
26975,30,False,Normal,Humanoid,3.0.1,"1,604"
33579,30,False,Elite,Humanoid,3.1.0,"1033,204"
30152,30,False,Elite,Humanoid,3.0.2,"11,170"
29964,30,False,Normal,Humanoid,3.0.2,"2,035"
28032,"21, 48",True,Normal,Humanoid,3.0.1,"2,035"
29619,30,False,Normal,Humanoid,3.0.2,"2,035"
25602,"22, 30",True,Normal,Humanoid,3.0.1,"1,628"
24643,"30, 59",True,Normal,Humanoid,3.0.1,"2,320"
25747,"17, 59",True,Normal,Humanoid,3.0.1,"2,035"
28708,30,False,Normal,Humanoid,3.0.1,"2,035"
30658,"19, 50",True,Elite,Humanoid,3.0.2,"8,140"
32716,30,False,Normal,Humanoid,3.0.2,"1,604"
25658,30,False,Normal,Humanoid,3.0.1,"2,035"
28945,"12, 13",True,Normal,Humanoid,3.0.1,175
24399,30,False,Normal,Humanoid,3.0.1,"2,035"
26729,"11, 65",True,Elite,Humanoid,3.0.1,"19,078"
29445,??,False,Elite,Humanoid,3.0.2,"2,035"
28701,"20, 30",True,Normal,Humanoid,3.0.1,"2,035"
26213,"14, 59",True,Normal,Humanoid,3.0.1,"2,035"
29569,30,False,Normal,Humanoid,3.0.2,"2,035"
25618,"12, 30",True,Elite,Humanoid,3.0.1,"65,640"
27158,30,False,Elite,Humanoid,3.0.1,"35,281"
30381,30,False,Elite,Humanoid,3.0.2,"11,512"
36892,30,False,Elite,Humanoid,3.3.0,"179,855"
35119,32,False,Elite,Humanoid,3.2.0,"120,226"
26731,"13, 67",True,Elite,Humanoid,3.0.1,"49,005"
29304,"25, 60",True,Elite,Humanoid,3.0.1,"78,408"
28988,30,False,Normal,Humanoid,3.0.1,"1,628"
36669,30,False,Normal,Humanoid,3.3.0,"2,035"
30726,30,False,Normal,Humanoid,3.0.2,"2,035"
29049,30,False,Normal,Humanoid,3.0.1,"1,628"
36273,70,False,Elite,Humanoid,3.3.0,"169,379"
30107,30,False,Elite,Humanoid,3.0.2,"23,778"
29366,30,False,Normal,Humanoid,3.0.2,"2,035"
26992,30,False,Normal,Humanoid,3.0.1,"2,035"
32477,30,False,Elite,Humanoid,3.0.2,"9,769"
26187,"15, 59",True,Elite,Humanoid,3.0.1,"7,720"
33635,30,False,Normal,Humanoid,3.1.0,"2,035"
32289,30,False,Normal,Humanoid,3.0.2,"1,628"
33683,30,False,Normal,Humanoid,3.1.0,"2,035"
28787,30,False,Normal,Humanoid,3.0.1,"2,035"
26441,30,False,Normal,Humanoid,3.0.1,"2,035"
29715,"20, 30",True,Normal,Humanoid,3.0.1,"2,035"
29792,30,False,Normal,Humanoid,3.0.2,"2,035"
25250,"10, 48",True,Elite,Humanoid,3.0.1,"2,035"
26537,"10, 50",True,Normal,Humanoid,3.0.1,"2,442"
27136,"20, 43",True,Elite,Humanoid,3.0.1,"101,750"
25256,"10, 45",True,Elite,Humanoid,3.0.1,"407,000"
33678,30,False,Normal,Humanoid,3.1.0,"2,035"
28723,30,False,Normal,Humanoid,3.0.1,"1,628"
25208,"20, 30",True,Normal,Humanoid,3.0.1,"2,340"
26873,30,False,Normal,Humanoid,3.0.1,"1,628"
35495,30,False,Normal,Humanoid,3.2.0,"1,628"
32642,"3, 80",True,Normal,Humanoid,3.0.2,"112,919"
36642,30,False,Normal,Humanoid,3.3.0,"2,035"
33527,31,False,Elite,Humanoid,3.1.0,"25240,520"
27289,30,False,Normal,Humanoid,3.0.1,"1,628"
30243,"30, 48",True,Normal,Humanoid,3.0.2,"2,035"
32285,30,False,Normal,Humanoid,3.0.2,"3,256"
31016,30,False,Elite,Humanoid,3.0.2,"74,461"
33957,30,False,Elite,Humanoid,3.1.0,"2533,204"
33650,30,False,Normal,Humanoid,3.1.0,"4,070"
25604,"25, 30",True,Normal,Humanoid,3.0.1,"4,070"
30238,30,False,Normal,Humanoid,3.0.2,"3,208"
34800,30,False,Elite,Humanoid,3.2.0,"25122,100"
27348,30,False,Elite,Humanoid,3.0.1,"14,541"
29626,30,False,Normal,Humanoid,3.0.2,"4,070"
25215,"19, 58",True,Normal,Humanoid,3.0.1,"2,035"
34454,??,False,Elite,Humanoid,3.2.0,"25520,960"
27760,30,False,Normal,Humanoid,3.0.1,"4,070"
28990,"20, 30",True,Normal,Humanoid,3.0.1,"2,035"
35580,30,False,Normal,Humanoid,3.2.0,"2,035"
25199,"20, 30",True,Normal,Humanoid,3.0.1,"2,340"
23749,"30, 59",True,Normal,Humanoid,3.0.1,"2,035"
25277,30,False,Normal,Humanoid,3.0.1,"2,035"
28527,30,False,Normal,Humanoid,3.0.1,"1,628"
25211,"20, 31",True,Normal,Humanoid,3.0.1,"2,340"
28142,30,False,Normal,Humanoid,3.0.1,"2,035"
28228,30,False,Elite,Humanoid,3.0.1,"11,512"
26980,"10, 30",True,Normal,Humanoid,3.0.1,125
29730,30,False,Elite,Humanoid,3.0.2,"10,175"
29466,30,False,Normal,Humanoid,3.0.1,"2,035"
37592,30,False,Elite,Humanoid,3.3.0,"166,020"
25804,"15, 30",True,Normal,Humanoid,3.0.1,"8,140"
28062,30,False,Normal,Humanoid,3.0.1,"1,628"
25478,"18, 30",True,Normal,Humanoid,3.0.1,"4,070"
34973,30,False,Elite,Humanoid,3.2.0,"2,161,500"
29978,30,False,Normal,Humanoid,3.0.2,"2,035"
29979,30,False,Normal,Humanoid,3.0.2,"2,035"
27545,30,False,Normal,Humanoid,3.0.1,"2,035"
33681,30,False,Normal,Humanoid,3.1.0,"2,035"
25291,"15, 60",True,Normal,Humanoid,3.0.1,"1,628"
26110,"16, 60",True,Normal,Humanoid,3.0.1,"1,628"
25233,"30, 59",True,Normal,Humanoid,3.0.1,"2,320"
25434,"17, 58",True,Normal,Humanoid,3.0.1,"2,035"
25430,"20, 30",True,Normal,Humanoid,3.0.1,"2,035"
25432,"20, 40",True,Normal,Humanoid,3.0.1,"2,035"
37936,30,False,Elite,Humanoid,3.3.0,"10110,680"
30245,30,False,Elite,Humanoid,3.0.2,"2591,575"
25433,"20, 30",True,Normal,Humanoid,3.0.1,509
27202,"20, 45",True,Normal,Humanoid,3.0.1,"2,589"
29944,30,False,Normal,Humanoid,3.0.2,"2,035"
35497,30,False,Normal,Humanoid,3.2.0,"2,035"
28936,"12, 25",True,Normal,Humanoid,3.0.1,296
32774,30,False,Normal,Humanoid,3.0.2,"2,035"
27412,30,False,Normal,Humanoid,3.0.1,"3,053"
33785,30,False,Normal,Humanoid,3.1.0,"8,075"
27328,30,False,Elite,Humanoid,3.0.1,"3,256"
28991,30,False,Normal,Humanoid,3.0.1,"2,239"
29146,30,False,Elite,Humanoid,3.0.1,"35,281"
26973,"30, 37",True,Normal,Humanoid,3.0.1,"2,035"
25201,"20, 30",True,Normal,Humanoid,3.0.1,"2,340"
23667,"30, 59",True,Normal,Humanoid,3.0.1,"2,035"
31259,30,False,Elite,Humanoid,3.0.2,"6,105"
27350,30,False,Elite,Humanoid,3.0.1,"27,030"
36766,30,False,Elite,Humanoid,3.3.0,"27,670"
36764,30,False,Elite,Humanoid,3.3.0,"27,670"
31054,70,False,Elite,Humanoid,3.0.2,"8,314,136"
27646,30,False,Normal,Humanoid,3.0.1,"8,140"
30117,30,False,Elite,Humanoid,3.0.2,"814,000"
33624,30,False,Elite,Humanoid,3.1.0,"1016,602"
30236,30,False,Elite,Humanoid,3.0.2,"126,000"
26499,"26, 46",True,Elite,Humanoid,3.0.1,"12,051"
33631,30,False,Normal,Humanoid,3.1.0,"2,035"
27008,30,False,Normal,Humanoid,3.0.1,"4,070"
34044,30,False,Elite,Humanoid,3.1.3,"12,210"
30871,"26, 48",True,Normal,Humanoid,3.0.2,"2,035"
37124,30,False,Elite,Humanoid,3.3.0,"25356,125"
24037,"11, 30",True,Elite,Humanoid,3.0.1,"7,150"
28044,30,False,Normal,Humanoid,3.0.1,"2,035"
27318,30,False,Normal,Humanoid,3.0.1,"2,035"
29658,30,False,Normal,Humanoid,3.0.1,"1,604"
27470,30,False,Normal,Humanoid,3.0.1,"2,442"
28063,30,False,Elite,Humanoid,3.0.1,"39,631"
26627,"18, 50",True,Elite,Humanoid,3.0.1,"6,736"
27001,30,False,Normal,Humanoid,3.0.1,"2,035"
27320,30,False,Normal,Humanoid,3.0.1,"2,035"
34808,30,False,Normal,Humanoid,3.2.0,"4,070"
28260,30,False,Normal,Humanoid,3.0.1,"2,035"
33669,30,False,Normal,Humanoid,3.1.0,"1,526"
24216,"30, 59",True,Normal,Humanoid,3.0.1,"2,335"
24755,"16, 59",True,Normal,Humanoid,3.0.1,"2,321"
28138,30,False,Elite,Humanoid,3.0.1,"32,041"
24052,30,False,Normal,Humanoid,3.0.1,"2,035"
25247,"10, 61",True,Normal,Humanoid,3.0.1,"1,856"
25292,"15, 60",True,Normal,Humanoid,3.0.1,"2,383"
23833,30,False,Normal,Humanoid,3.0.1,"2,035"
26335,30,False,Normal,Humanoid,3.0.1,916
30274,30,False,Normal,Humanoid,3.0.2,"2,035"
28078,30,False,Normal,Humanoid,3.0.1,"1,018"
35469,??,False,Elite,Humanoid,3.2.0,"508,750"
25285,"10, 61",True,Elite,Humanoid,3.0.1,"2,909"
26884,"30, 58",True,Normal,Humanoid,3.0.1,"2,035"
29906,30,False,Normal,Humanoid,3.0.2,"2,035"
34882,"30, 48",True,Normal,Humanoid,3.2.0,"2,035"
25235,"12, 59",True,Normal,Humanoid,3.0.1,"2,035"
26471,"30, 48",True,Elite,Humanoid,3.0.1,"8,140"
29855,30,False,Normal,Humanoid,3.0.2,"6,105"
26994,"10, 30",True,Normal,Humanoid,3.0.1,"2,035"
38505,30,False,Elite,Humanoid,3.3.0,"10,175"
25262,"15, 60",True,Normal,Humanoid,3.0.1,"1,628"
26728,"11, 65",True,Elite,Humanoid,3.0.1,"19,078"
29162,30,False,Elite,Humanoid,3.0.1,"6,175"
25429,"17, 58",True,Normal,Humanoid,3.0.1,"2,035"
25428,"17, 59",True,Normal,Humanoid,3.0.1,"2,035"
28574,"61, 70",True,Normal,Humanoid,3.0.1,"112,919"
30632,30,False,Normal,Humanoid,3.0.2,"1,628"
27480,??,False,Elite,Humanoid,3.0.1,"2,035"
38607,??,False,Elite,Humanoid,3.3.2,"25610,500"
38182,30,False,Normal,Humanoid,3.3.0,"103,715"
27207,"30, 45",True,Normal,Humanoid,3.0.1,"2,035"
28191,30,False,Normal,Humanoid,3.0.1,"1,628"
28716,30,False,Normal,Humanoid,3.0.1,"2,035"
28702,"20, 30",True,Normal,Humanoid,3.0.1,"1,628"
27484,30,False,Normal,Humanoid,3.0.1,"2,035"
30490,"25, 30",True,Normal,Humanoid,3.0.2,"2,035"
26654,30,False,Elite,Humanoid,3.0.1,"38,371"
26415,"30, 42",True,Normal,Humanoid,3.0.1,"2,035"
31440,30,False,Normal,Humanoid,3.0.2,"2,035"
29951,"61, 70",True,Normal,Humanoid,3.0.2,"112,919"
30824,"45, 70",True,Elite,Humanoid,3.0.2,"451,676"
29374,30,False,Normal,Humanoid,3.0.2,"1,628"
29973,30,False,Normal,Humanoid,3.0.2,"6,416"
32279,30,False,Normal,Humanoid,3.0.2,"2,035"
25289,"11, 30",True,Normal,Humanoid,3.0.1,"2,035"
25198,30,False,Normal,Humanoid,3.0.1,672
29907,30,False,Normal,Humanoid,3.0.2,"2,035"
36208,30,False,Normal,Humanoid,3.2.0,"2,340"
30433,"61, 70",True,Elite,Humanoid,3.0.2,"37,800"
30154,30,False,Normal,Humanoid,3.0.2,"4,070"
29508,30,False,Normal,Humanoid,3.0.1,"2,035"
31579,"20, 59",True,Normal,Humanoid,3.0.2,"1,628"
29270,30,False,Normal,Humanoid,3.0.1,"2,035"
29961,30,False,Normal,Humanoid,3.0.2,"2,035"
28070,"26, 49",True,Elite,Humanoid,3.0.1,"21,249"
33853,"25, 30",True,Normal,Humanoid,3.1.0,"4,070"
28722,"11, 45",True,Normal,Humanoid,3.0.1,"2,035"
27511,30,False,Elite,Humanoid,3.0.1,"11,890"
28942,"12, 14",True,Normal,Humanoid,3.0.1,175
25719,"18, 60",True,Normal,Humanoid,3.0.1,"1,628"
29922,30,False,Normal,Humanoid,3.0.2,"2,035"
28099,30,False,Normal,Humanoid,3.0.1,"2,035"
27060,30,False,Normal,Humanoid,3.0.1,"2,035"
32276,30,False,Normal,Humanoid,3.0.2,"2,035"
29923,30,False,Normal,Humanoid,3.0.2,"2,035"
36226,70,False,Elite,Humanoid,3.3.0,"172,920"
37780,"25, 30",True,Elite,Humanoid,3.3.0,"12,210"
32923,30,False,Normal,Humanoid,3.1.0,"2,289"
32924,32,False,Elite,Humanoid,3.1.0,"1040,443"
36811,30,False,Elite,Humanoid,3.3.0,"25122,100"
36805,30,False,Elite,Humanoid,3.3.0,"25122,100"
36808,30,False,Elite,Humanoid,3.3.0,"25183,150"
27260,"29, 30",True,Normal,Humanoid,3.0.1,"2,035"
23652,"10, 59",True,Normal,Humanoid,3.0.1,706
29477,30,False,Normal,Humanoid,3.0.2,"2,035"
29960,30,False,Normal,Humanoid,3.0.2,"4,070"
33620,30,False,Elite,Humanoid,3.1.0,"1027,670"
29981,30,False,Normal,Humanoid,3.0.2,"1,628"
25378,"17, 59",True,Normal,Humanoid,3.0.1,"1,628"
34145,30,False,Elite,Humanoid,3.1.0,"10315,000"
24038,30,False,Normal,Humanoid,3.0.1,"1,628"
26601,30,False,Normal,Humanoid,3.0.1,"8,140"
25767,"30, 59",True,Normal,Humanoid,3.0.1,"2,320"
28079,30,False,Normal,Humanoid,3.0.1,"1,018"
30147,30,False,Normal,Humanoid,3.0.2,"4,070"
30003,30,False,Normal,Humanoid,3.0.2,"4,070"
27414,30,False,Normal,Humanoid,3.0.1,"2,035"
35068,"7, 70",True,Normal,Humanoid,3.2.0,181
29905,30,False,Normal,Humanoid,3.0.2,"2,035"
29236,30,False,Normal,Humanoid,3.0.1,"2,035"
36124,??,False,Elite,Humanoid,3.2.0,"101,440"
26266,"15, 59",True,Normal,Humanoid,3.0.1,"4,070"
23780,"10, 30",True,Elite,Humanoid,3.0.1,"11,512"
28179,??,False,Elite,Humanoid,3.0.2,"2,035,000"
33627,30,False,Normal,Humanoid,3.1.0,"1,526"
34881,30,False,Normal,Humanoid,3.2.0,"2,035"
32709,30,False,Normal,Humanoid,3.0.2,"2,035"
29762,"61, 70",True,Normal,Humanoid,3.0.2,"112,919"
26787,30,False,Normal,Humanoid,3.0.1,"2,035"
28217,30,False,Normal,Humanoid,3.0.1,"1,628"
25245,"10, 59",True,Normal,Humanoid,3.0.1,"2,321"
29431,"27, 37",True,Normal,Humanoid,3.0.2,"2,035"
29142,"10, 70",True,Normal,Humanoid,3.0.1,120
30734,30,False,Normal,Humanoid,3.0.2,"1,628"
25427,30,False,Normal,Humanoid,3.0.1,"2,035"
27188,"38, 45",True,Normal,Humanoid,3.0.1,"5,647"
30008,30,False,Normal,Humanoid,3.0.2,"2,035"
29352,30,False,Elite,Humanoid,3.0.2,"11,170"
26581,"30, 47",True,Elite,Humanoid,3.0.1,"40,700"
32424,30,False,Normal,Humanoid,3.0.2,"2,035"
33312,30,False,Normal,Humanoid,3.1.0,"4,070"
26548,"9, 70",True,Normal,Humanoid,3.0.1,"16,122"
23547,"10, 59",True,Normal,Humanoid,3.0.1,"2,035"
29963,30,False,Normal,Humanoid,3.0.2,"2,035"
29032,"14, 15",True,Normal,Humanoid,3.0.1,21
32838,30,False,Normal,Humanoid,3.1.0,"1,628"
28109,30,False,Normal,Humanoid,3.0.1,"2,035"
35291,30,False,Normal,Humanoid,3.2.0,"2,035"
34978,70,False,Elite,Humanoid,3.2.0,"3,874,500"
30127,30,False,Elite,Humanoid,3.0.2,"16,399"
27211,30,False,Normal,Humanoid,3.0.1,"2,095"
32250,30,False,Normal,Humanoid,3.0.2,"3,256"
32263,30,False,Normal,Humanoid,3.0.2,"3,256"
29908,30,False,Normal,Humanoid,3.0.2,"2,035"
26519,30,False,Normal,Humanoid,3.0.1,"2,035"
27922,30,False,Elite,Humanoid,3.0.1,"7,527"
26904,"30, 58",True,Normal,Humanoid,3.0.1,"2,035"
33403,30,False,Normal,Humanoid,3.1.0,"4,070"
25272,"10, 61",True,Normal,Humanoid,3.0.1,"2,320"
29623,30,False,Normal,Humanoid,3.0.2,"2,035"
29622,30,False,Normal,Humanoid,3.0.2,"1,628"
28610,"12, 25",True,Normal,Humanoid,3.0.1,296
28608,"9, 23",True,Normal,Humanoid,3.0.1,120
27388,30,False,Normal,Humanoid,3.0.1,"2,035"
27928,"15, 30",True,Elite,Humanoid,3.0.1,"40,700"
32478,30,False,Elite,Humanoid,3.0.2,"6,512"
29413,30,False,Normal,Humanoid,3.0.2,"2,035"
29618,30,False,Normal,Humanoid,3.0.2,"2,035"
31021,30,False,Normal,Humanoid,3.0.2,"2,035"
32798,70,False,Normal,Humanoid,3.1.1,"361,340"
29376,30,False,Normal,Humanoid,3.0.2,"2,035"
29843,30,False,Normal,Humanoid,3.0.2,"2,035"
29377,30,False,Normal,Humanoid,3.0.2,"2,035"
31146,??,False,Elite,Mechanical,3.0.2,"147,885,408"
29724,30,False,Normal,Mechanical,3.0.2,"2,035"
32358,30,False,Rare,Mechanical,3.0.2,"3,053"
32500,30,False,Rare,Mechanical,3.0.2,"8,140"
33113,??,False,Elite,Mechanical,3.1.0,"2535,620,288"
33350,??,False,Elite,Mechanical,3.1.0,"102,128,800"
33293,??,False,Elite,Mechanical,3.1.0,"2511,449,254"
28835,"23, 50",True,Elite,Mechanical,3.0.2,"39,469"
34085,32,False,Elite,Mechanical,3.1.0,"25775,800"
32666,"60, 70",True,Normal,Mechanical,3.0.2,37
33121,30,False,Elite,Mechanical,3.1.0,"101,660,200"
33343,30,False,Normal,Mechanical,3.1.0,"1,293"
27641,"26, 50",True,Elite,Mechanical,3.0.1,"10,175"
25792,"22, 30",True,Normal,Mechanical,3.0.1,"1,724"
33855,30,False,Elite,Mechanical,3.1.0,"25103,763"
29806,30,False,Normal,Mechanical,3.0.2,"6,105"
29716,30,False,Normal,Mechanical,3.0.1,"2,035"
29307,"26, 45",True,Elite,Mechanical,3.0.1,"52,272"
35642,"20, 80",True,Normal,Mechanical,3.2.0,"338,757"
30066,30,False,Normal,Mechanical,3.0.2,"2,035"
29384,30,False,Normal,Mechanical,3.0.2,"2,035"
25834,"22, 30",True,Normal,Mechanical,3.0.1,"1,884"
25623,"11, 59",True,Normal,Mechanical,3.0.1,"2,035"
33651,??,False,Elite,Mechanical,3.1.0,"2510,644,000"
34183,30,False,Elite,Mechanical,3.1.0,"10166,020"
34184,30,False,Elite,Mechanical,3.1.0,"25221,360"
27985,"23, 46",True,Elite,Mechanical,3.0.1,"12,817"
33060,30,False,Normal,Mechanical,3.1.0,"137,340"
29561,70,False,Normal,Mechanical,3.0.2,"338,757"
36597,??,False,Elite,Undead,3.3.2,"2515,052,895"
29856,30,False,Normal,Undead,3.0.1,"2,035"
32501,30,False,Rare,Undead,3.0.2,"3,053"
37120,??,False,Elite,Undead,3.3.0,"101,628,000"
37217,30,False,Elite,Undead,3.3.0,"251,424,500"
32495,30,False,Rare,Undead,3.0.2,"3,053"
26693,"26, 46",True,Elite,Undead,3.0.1,"517,200"
37955,??,False,Elite,Undead,3.3.0,"2510,404,955"
32471,30,False,Rare,Undead,3.0.2,"3,053"
36612,??,False,Elite,Undead,3.3.0,"254,578,750"
29587,"9, 30",True,Elite,Undead,3.0.1,"20,350"
36853,??,False,Boss,Undead,3.3.0,"256,715,500"
36678,??,False,Boss,Undead,3.3.0,"257,326,000"
26125,"21, 70",True,Normal,Undead,3.0.1,"1,856"
34564,??,False,Elite,Undead,3.2.0,"11,056,500"
29120,"19, 52",True,Elite,Undead,3.0.1,"82,764"
36855,??,False,Boss,Undead,3.3.0,"253,907,200"
28207,30,False,Elite,Undead,3.0.1,"19,185"
25462,??,False,Elite,Undead,3.0.1,"170,856"
36627,??,False,Elite,Undead,3.3.0,"256,919,000"
28512,"8, 30",True,Normal,Undead,3.0.1,"2,035"
37970,??,False,Elite,Undead,3.3.0,"254,450,545"
37813,??,False,Elite,Undead,3.3.0,"256,410,250"
37226,??,False,Elite,Undead,3.3.0,"4,506,000"
31263,30,False,Normal,Undead,3.0.2,509
30549,??,False,Elite,Undead,3.0.2,"25383,010"
36502,32,False,Elite,Undead,3.3.0,"191,248"
32255,30,False,Normal,Undead,3.0.2,"2,035"
34497,??,False,Elite,Undead,3.2.0,"255,698,000"
32257,30,False,Normal,Undead,3.0.2,"2,035"
37025,30,False,Elite,Undead,3.3.0,"251,424,500"
36626,??,False,Elite,Undead,3.3.0,"257,631,250"
36954,??,False,Elite,Undead,3.3.0,"4,506,000"
26630,"19, 52",True,Elite,Undead,3.0.1,"69,696"
29656,30,False,Normal,Undead,3.0.1,"2,035"
37711,30,False,Elite,Undead,3.3.0,"145,268"
28472,"9, 15",True,Elite,Undead,3.0.1,"1,000"
36830,30,False,Elite,Undead,3.3.0,"290,535"
35451,30,False,Elite,Undead,3.2.0,"48,060"
26631,"19, 52",True,Elite,Undead,3.0.1,"65,340"
25452,"20, 59",True,Normal,Undead,3.0.1,"2,035"
38113,32,False,Elite,Undead,3.3.0,"145,926"
34496,??,False,Elite,Undead,3.2.0,"255,698,000"
36494,32,False,Elite,Undead,3.3.0,"775,800"
23953,"13, 69",True,Elite,Undead,3.0.1,"67,360"
30278,"16, 48",True,Elite,Undead,3.0.2,"75,163"
32149,30,False,Normal,Undead,3.0.2,"2,035"
37972,??,False,Elite,Undead,3.3.0,"254,450,545"
28659,30,False,Normal,Undead,3.0.1,"4,070"
33513,30,False,Normal,Undead,3.1.0,"2,035"
30432,30,False,Normal,Undead,3.0.2,"3,256"
30202,30,False,Normal,Undead,3.0.2,"2,035"
26861,"28, 50",True,Elite,Undead,3.0.1,"678,825"
26632,"19, 60",True,Elite,Undead,3.0.1,"82,764"
27287,"30, 41",True,Normal,Undead,3.0.1,"2,035"
38173,30,False,Elite,Undead,3.3.0,"21,368"
36476,32,False,Elite,Undead,3.3.0,"1,082,888"
24019,"30, 59",True,Normal,Undead,3.0.1,"4,070"
30597,30,False,Normal,Undead,3.0.2,"2,035"
36477,30,False,Elite,Undead,3.3.0,"44,270"
37973,??,False,Elite,Undead,3.3.0,"254,450,545"
27734,"26, 46",True,Elite,Undead,3.0.1,"10,175"
27680,"30, 33",True,Normal,Undead,3.0.1,"4,070"
30333,30,False,Normal,Undead,3.0.2,"2,035"
28658,"9, 12",True,Elite,Undead,3.0.1,"1,443"
29053,"14, 15",True,Normal,Undead,3.0.1,444
34607,30,False,Elite,Undead,3.2.0,"25109,890"
29974,30,False,Normal,Undead,3.0.2,"2,442"
31161,30,False,Elite,Undead,3.0.2,"20,350"
32280,30,False,Elite,Undead,3.0.2,"26,062"
28793,30,False,Elite,Undead,3.0.1,"16,020"
27288,30,False,Normal,Undead,3.0.1,"2,035"
30285,"16, 48",True,Elite,Undead,3.0.2,"75,163"
29227,??,False,Elite,Undead,3.0.1,"348,559"
26343,30,False,Normal,Undead,3.0.1,"2,035"
27401,30,False,Normal,Undead,3.0.1,"2,035"
33438,30,False,Normal,Undead,3.1.0,"6,105"
31042,30,False,Normal,Undead,3.0.2,"2,035"
28406,"9, 11",True,Normal,Undead,3.0.1,100
31718,"25, 30",True,Normal,Undead,3.0.2,"2,035"
28258,30,False,Normal,Undead,3.0.1,"2,035"
31231,"25, 30",True,Normal,Undead,3.0.2,"2,035"
31155,"30, 42",True,Normal,Undead,3.0.2,"2,035"
30698,30,False,Elite,Undead,3.0.2,"26,256"
25294,"10, 61",True,Normal,Undead,3.0.1,"2,321"
34605,30,False,Normal,Undead,3.2.0,"2523,809"
30944,30,False,Elite,Undead,3.0.2,"35,280"
30276,"16, 48",True,Elite,Undead,3.0.2,"75,163"
32300,30,False,Elite,Undead,3.0.2,"26,256"
25227,"10, 59",True,Normal,Undead,3.0.1,"2,247"
