ID,Levels,Level Range,Classification,Type,Patch,Health
13217,30,False,Elite,Humanoid,1.11.1,"40,700"
2501,"20, 49",True,Normal,Humanoid,1.11.1,"2,442"
3345,"9, 70",True,Normal,Humanoid,1.11.1,132
1347,"9, 70",True,Normal,Humanoid,1.11.1,"1,086"
4753,"10, 70",True,Normal,Humanoid,1.11.1,"135,503"
8551,"20, 53",True,Normal,Humanoid,1.11.1,"1,828"
15503,30,False,Elite,Humanoid,1.11.1,"1017,088"
12796,"70, 80",True,Normal,Humanoid,1.11.1,"225,838"
12098,??,False,Elite,Humanoid,1.11.1,"25,998,720"
15174,"30, 59",True,Normal,Humanoid,1.11.1,"1,834"
5565,"9, 70",True,Normal,Humanoid,1.11.1,152
15077,30,False,Normal,Humanoid,1.11.1,"2,035"
264,"10, 59",True,Normal,Humanoid,1.11.1,"1,228"
3975,30,False,Elite,Humanoid,1.11.1,"33,400"
5817,"9, 70",True,Normal,Humanoid,1.11.1,105
10857,30,False,Normal,Humanoid,1.11.1,"2,747"
4897,"30, 59",True,Normal,Humanoid,1.11.1,"1,091"
9056,"22, 59",True,Elite,Humanoid,1.11.1,"70,048"
2496,"20, 50",True,Normal,Humanoid,1.11.1,"2,747"
12783,"10, 70",True,Normal,Humanoid,1.11.1,289
15308,"30, 59",True,Elite,Humanoid,1.11.1,"6,580"
3370,"1, 70",True,Normal,Humanoid,1.11.1,"6,778"
3954,30,False,Normal,Humanoid,1.11.1,"2,035"
11187,"30, 48",True,Normal,Humanoid,1.11.1,"2,450"
285,"6, 58",True,Normal,Humanoid,1.11.1,314
16399,30,False,Normal,Humanoid,1.11.1,"2,035"
15419,30,False,Normal,Humanoid,1.11.1,"2,035"
9033,"22, 61",True,Elite,Humanoid,1.11.1,"67,657"
9024,"22, 32",True,Elite,Humanoid,1.11.1,"33,635"
9736,"23, 62",True,Rare Elite,Humanoid,1.11.1,"46,660"
15502,30,False,Elite,Humanoid,1.11.1,"1018,800"
9596,31,False,Rare Elite,Humanoid,1.11.1,"32,715"
599,"16, 57",True,Rare,Humanoid,1.11.1,"1,141"
14338,"16, 30",True,Normal,Humanoid,1.11.1,"2,035"
1317,"1, 70",True,Normal,Humanoid,1.11.1,"16,507"
14394,"59, 70",True,Elite,Humanoid,1.11.1,"38,128"
11189,"15, 57",True,Normal,Humanoid,1.11.1,"2,645"
9537,"32, 61",True,Elite,Humanoid,1.11.1,"27,996"
99,"6, 58",True,Rare,Humanoid,1.11.1,176
3347,"9, 70",True,Normal,Humanoid,1.11.1,110
11881,"20, 59",True,Normal,Humanoid,1.11.1,"2,747"
12118,??,False,Elite,Humanoid,1.11.1,"25,998,720"
12919,"30, 59",True,Normal,Humanoid,1.11.1,"2,442"
15516,??,False,Elite,Humanoid,1.11.1,"10749,475"
62,"1, 50",True,Rare,Humanoid,1.12.1,"2,442"
1257,"1, 70",True,Normal,Humanoid,1.11.1,782
5499,"9, 70",True,Normal,Humanoid,1.11.1,"1,090"
332,"50, 70",True,Normal,Humanoid,1.11.1,"152,441"
1448,"27, 30",True,Normal,Humanoid,1.11.1,665
670,"20, 55",True,Normal,Humanoid,1.11.1,916
116,"3, 59",True,Normal,Humanoid,1.11.1,"2,035"
3546,"15, 30",True,Normal,Humanoid,1.11.1,"2,442"
8176,30,False,Normal,Humanoid,1.11.1,"2,442"
7458,"20, 59",True,Normal,Humanoid,1.11.1,"2,320"
1318,"9, 70",True,Normal,Humanoid,1.11.1,"15,757"
3359,"1, 70",True,Normal,Humanoid,1.11.1,152
14387,"20, 30",True,Elite,Humanoid,1.11.1,"2,035"
9443,30,False,Elite,Humanoid,1.11.1,"10,175"
10584,"23, 31",True,Elite,Humanoid,1.11.1,"63,249"
734,"21, 42",True,Normal,Humanoid,1.11.1,"2,035"
14753,30,False,Elite,Humanoid,1.11.1,"41,480"
9441,30,False,Elite,Humanoid,1.11.1,"10,175"
3323,"10, 70",True,Normal,Humanoid,1.11.1,"16,928"
2783,"19, 58",True,Normal,Humanoid,1.11.1,"3,652"
68,"70, 80",True,Normal,Humanoid,1.11.1,"169,379"
10081,"21, 51",True,Rare Elite,Humanoid,1.11.1,"5,757"
12043,"30, 51",True,Normal,Humanoid,1.11.1,870
589,30,False,Normal,Humanoid,1.11.1,"1,628"
472,"10, 30",True,Rare,Humanoid,1.11.1,637
5482,"6, 70",True,Normal,Humanoid,1.11.1,"2,073"
5519,"1, 70",True,Normal,Humanoid,1.11.1,"12,536"
16033,30,False,Normal,Humanoid,1.11.1,"3,256"
3736,"27, 34",True,Rare,Humanoid,1.11.1,"3,053"
507,"10, 56",True,Rare,Humanoid,1.11.1,"3,053"
12785,"10, 70",True,Normal,Humanoid,1.11.1,"32,243"
3346,"9, 70",True,Normal,Humanoid,1.11.1,132
7406,"20, 59",True,Normal,Humanoid,1.11.1,"2,544"
7954,"9, 30",True,Normal,Humanoid,1.11.1,"2,544"
1286,"1, 70",True,Normal,Humanoid,1.11.1,782
4732,"8, 30",True,Normal,Humanoid,1.11.1,118
474,"4, 59",True,Normal,Humanoid,1.11.1,69
947,"19, 32",True,Rare,Humanoid,1.11.1,"1,129"
5174,"60, 70",True,Normal,Humanoid,1.11.1,"28,466"
3366,"9, 70",True,Normal,Humanoid,1.11.1,126
9437,30,False,Elite,Humanoid,1.11.1,"10,175"
3654,"16, 61",True,Elite,Humanoid,1.11.1,"82,218"
3332,"8, 70",True,Normal,Humanoid,1.11.1,192
16417,30,False,Normal,Humanoid,1.11.1,"2,035"
3319,"1, 70",True,Normal,Humanoid,1.11.1,"118,565"
10076,"21, 60",True,Elite,Humanoid,1.11.1,"15,177"
11120,"17, 56",True,Elite,Humanoid,1.11.1,"29,583"
2490,"20, 44",True,Normal,Humanoid,1.11.1,"2,035"
10559,"20, 58",True,Rare,Humanoid,1.11.1,"1,673"
66,"5, 60",True,Normal,Humanoid,1.11.1,"2,035"
6466,"10, 70",True,Elite,Humanoid,1.11.1,"1,612,149"
2150,"5, 30",True,Normal,Humanoid,1.11.1,261
14325,"18, 61",True,Elite,Humanoid,1.11.1,"60,768"
9450,"20, 55",True,Normal,Humanoid,1.11.1,"1,765"
10477,30,False,Elite,Humanoid,1.11.1,"8,140"
11882,"30, 59",True,Normal,Humanoid,1.11.1,"2,747"
7442,"20, 59",True,Normal,Humanoid,1.11.1,"2,257"
15263,??,False,Elite,Humanoid,1.11.1,"10466,375"
1465,"18, 38",True,Normal,Humanoid,1.11.1,627
14743,30,False,Normal,Humanoid,1.11.1,"2,544"
3690,"5, 30",True,Normal,Humanoid,1.11.1,120
3432,"8, 58",True,Normal,Humanoid,1.11.1,422
16418,30,False,Normal,Humanoid,1.11.1,"2,035"
5649,"16, 61",True,Elite,Humanoid,1.11.1,"11,915"
9046,"20, 30",True,Normal,Humanoid,1.11.1,"4,070"
5861,"19, 60",True,Normal,Humanoid,1.11.1,"1,333"
12264,??,False,Elite,Humanoid,1.11.1,"25,998,720"
10997,"18, 57",True,Elite,Humanoid,1.11.1,"81,655"
3026,"9, 70",True,Normal,Humanoid,1.11.1,174
16416,30,False,Normal,Humanoid,1.11.1,"2,035"
5840,"15, 61",True,Normal,Humanoid,1.11.1,"1,686"
2626,30,False,Normal,Humanoid,1.11.1,"2,035"
2779,30,False,Rare,Humanoid,1.11.1,"2,442"
3413,"9, 70",True,Normal,Humanoid,1.11.1,430
7057,30,False,Rare Elite,Humanoid,1.11.1,"10,175"
10856,30,False,Normal,Humanoid,1.11.1,"2,747"
10199,"20, 30",True,Rare,Humanoid,1.11.1,"3,053"
10505,30,False,Elite,Humanoid,1.11.1,"40,700"
14276,"19, 46",True,Rare,Humanoid,1.11.1,"1,986"
14742,30,False,Normal,Humanoid,1.11.1,"2,340"
11608,30,False,Normal,Humanoid,1.11.1,"2,544"
13219,30,False,Elite,Humanoid,1.11.1,"40,700"
7016,"18, 30",True,Rare,Humanoid,1.11.1,837
3679,"22, 35",True,Normal,Humanoid,1.11.1,"1,249"
14392,"9, 70",True,Elite,Humanoid,1.11.1,"1,909"
9018,"31, 55",True,Elite,Humanoid,1.11.1,"62,072"
5915,"27, 49",True,Rare,Humanoid,1.11.1,"2,215"
8118,70,False,Normal,Humanoid,1.11.1,"118,565"
79,"5, 55",True,Rare,Humanoid,1.11.1,"3,053"
8404,"10, 70",True,Normal,Humanoid,1.11.1,"16,928"
596,"16, 58",True,Rare,Humanoid,1.11.1,"1,141"
15275,??,False,Elite,Humanoid,1.11.1,"102,165,150"
6650,"13, 50",True,Rare,Humanoid,1.11.1,"1,509"
14754,30,False,Elite,Humanoid,1.11.1,"40,700"
4968,??,False,Elite,Humanoid,1.11.1,"72,268,000"
3321,"9, 70",True,Normal,Humanoid,1.11.1,105
13439,69,False,Elite,Humanoid,1.11.1,"118,320"
9439,30,False,Elite,Humanoid,1.11.1,"11,500"
233,"8, 58",True,Normal,Humanoid,1.11.1,"2,035"
2848,30,False,Normal,Humanoid,1.11.1,"2,035"
8665,70,False,Normal,Humanoid,1.11.1,"118,565"
11188,"20, 30",True,Normal,Humanoid,1.11.1,"2,747"
10738,"20, 59",True,Normal,Humanoid,1.11.1,"3,793"
15127,"20, 30",True,Elite,Humanoid,1.11.1,"40,700"
12259,??,False,Elite,Humanoid,1.11.1,"25,998,720"
15306,"30, 60",True,Normal,Humanoid,1.11.1,"2,035"
8150,"30, 59",True,Normal,Humanoid,1.11.1,"1,572"
3322,"1, 70",True,Normal,Humanoid,1.11.1,"3,921"
3357,"8, 70",True,Normal,Humanoid,1.11.1,192
3361,"53, 70",True,Normal,Humanoid,1.11.1,"16,928"
3356,"9, 70",True,Normal,Humanoid,1.11.1,"118,565"
2482,30,False,Normal,Humanoid,1.11.1,"2,035"
5494,"5, 70",True,Normal,Humanoid,1.11.1,"16,928"
12119,32,False,Elite,Humanoid,1.11.1,"5,235,900"
5835,"19, 58",True,Rare,Humanoid,1.11.1,"1,007"
2821,30,False,Normal,Humanoid,1.11.1,"2,239"
11701,30,False,Normal,Humanoid,1.11.1,"2,747"
14822,"10, 70",True,Normal,Humanoid,1.11.1,"112,919"
9447,"20, 55",True,Normal,Humanoid,1.11.1,"1,379"
3936,??,False,Elite,Humanoid,1.11.1,"1,628,000"
5930,"20, 30",True,Rare,Humanoid,1.11.1,"3,053"
3314,"9, 70",True,Normal,Humanoid,1.11.1,"13,544"
7438,"20, 58",True,Normal,Humanoid,1.11.1,"2,134"
14322,"19, 61",True,Elite,Humanoid,1.11.1,"49,062"
4894,30,False,Normal,Humanoid,1.11.1,"2,239"
2668,30,False,Normal,Humanoid,1.11.1,"2,137"
5483,"6, 70",True,Normal,Humanoid,1.11.1,"1,979"
14846,"9, 70",True,Normal,Humanoid,1.11.1,991
8157,30,False,Normal,Humanoid,1.11.1,"4,070"
1460,30,False,Normal,Humanoid,1.11.1,"2,076"
13996,30,False,Elite,Humanoid,1.11.1,"1015,260"
737,30,False,Normal,Humanoid,1.11.1,"2,035"
7948,30,False,Normal,Humanoid,1.11.1,"4,070"
11034,"19, 50",True,Normal,Humanoid,1.11.1,"1,862"
12781,"10, 70",True,Normal,Humanoid,1.11.1,"225,838"
6906,"20, 43",True,Elite,Humanoid,1.11.1,"23,572"
3556,"20, 37",True,Normal,Humanoid,1.11.1,557
2480,30,False,Normal,Humanoid,1.11.1,"2,544"
1314,"9, 70",True,Normal,Humanoid,1.11.1,"49,122"
2487,"20, 48",True,Normal,Humanoid,1.11.1,"4,070"
7855,"21, 59",True,Normal,Humanoid,1.11.1,"2,035"
9438,30,False,Elite,Humanoid,1.11.1,"10,175"
10438,"22, 52",True,Elite,Humanoid,1.11.1,"41,898"
9543,"30, 59",True,Elite,Humanoid,1.11.1,"11,915"
15402,"8, 30",True,Normal,Humanoid,1.12.1,164
1302,70,False,Normal,Humanoid,1.11.1,"118,565"
12793,70,False,Normal,Humanoid,1.11.1,"225,838"
12795,70,False,Normal,Humanoid,1.11.1,"225,838"
14828,"5, 70",True,Normal,Humanoid,1.11.1,"112,919"
9636,30,False,Normal,Humanoid,1.11.1,"2,035"
15471,31,False,Elite,Humanoid,1.11.1,"7,634"
14236,"20, 46",True,Rare,Humanoid,1.11.1,"2,851"
8217,"30, 58",True,Rare,Humanoid,1.11.1,"2,139"
2606,"20, 45",True,Rare,Humanoid,1.11.1,894
9239,"20, 60",True,Elite,Humanoid,1.11.1,"10,175"
6779,30,False,Normal,Humanoid,1.11.1,"2,442"
3382,"18, 55",True,Normal,Humanoid,1.11.1,"1,425"
10921,"19, 57",True,Normal,Humanoid,1.11.1,"2,744"
3537,"29, 30",True,Normal,Humanoid,1.11.1,"2,239"
14637,"19, 60",True,Normal,Humanoid,1.11.1,"1,426"
14324,"17, 60",True,Elite,Humanoid,1.11.1,"12,402"
289,"10, 59",True,Normal,Humanoid,1.11.1,"1,138"
2810,"20, 30",True,Normal,Humanoid,1.11.1,"2,239"
3974,30,False,Elite,Humanoid,1.11.1,"19,340"
14281,"28, 47",True,Rare,Humanoid,1.11.1,"2,365"
11685,"30, 59",True,Normal,Humanoid,1.11.1,"1,707"
1424,"11, 55",True,Rare,Humanoid,1.11.1,678
10811,"18, 57",True,Elite,Humanoid,1.11.1,"73,341"
8158,30,False,Normal,Humanoid,1.11.1,"2,442"
2672,30,False,Normal,Humanoid,1.11.1,"2,340"
3391,"16, 56",True,Normal,Humanoid,1.11.1,"2,747"
5863,"30, 53",True,Rare,Humanoid,1.11.1,"3,053"
14425,"16, 30",True,Rare,Humanoid,1.11.1,"3,053"
1289,"1, 70",True,Normal,Humanoid,1.11.1,500
5841,"17, 59",True,Rare,Humanoid,1.11.1,"1,426"
12027,30,False,Normal,Humanoid,1.11.1,"2,035"
2679,"16, 30",True,Normal,Humanoid,1.11.1,"2,137"
9236,"22, 60",True,Elite,Humanoid,1.11.1,"76,335"
4802,"18, 59",True,Normal,Humanoid,1.11.1,"1,378"
2417,30,False,Normal,Humanoid,1.11.1,"4,070"
234,"11, 58",True,Elite,Humanoid,1.11.1,"9,304"
2685,30,False,Normal,Humanoid,1.11.1,"2,035"
1343,"6, 59",True,Normal,Humanoid,1.11.1,"4,070"
9448,"20, 55",True,Normal,Humanoid,1.11.1,"1,427"
5135,65,False,Normal,Humanoid,1.11.1,"1,112,728"
5932,"24, 39",True,Rare,Humanoid,1.11.1,894
7439,"20, 59",True,Normal,Humanoid,1.11.1,"2,035"
1263,1,False,Normal,Humanoid,1.11.1,27
9027,32,False,Elite,Humanoid,1.11.1,"63,757"
15188,"9, 70",True,Elite,Humanoid,1.11.1,"241,823"
12784,"10, 70",True,Normal,Humanoid,1.11.1,"32,243"
7783,"29, 30",True,Normal,Humanoid,1.11.1,"2,747"
1386,30,False,Normal,Humanoid,1.11.1,"2,645"
3338,"9, 60",True,Elite,Humanoid,1.11.1,"40,700"
1683,"15, 30",True,Normal,Humanoid,1.11.1,664
8920,"20, 59",True,Normal,Humanoid,1.11.1,"2,258"
4421,"12, 62",True,Elite,Humanoid,1.11.1,"81,655"
9237,"22, 60",True,Elite,Humanoid,1.11.1,"54,525"
16112,"20, 50",True,Elite,Humanoid,1.11.1,"275,800"
3840,"16, 60",True,Elite,Humanoid,1.11.1,"4,087"
13216,68,False,Elite,Humanoid,1.11.1,"39,440"
5111,"7, 70",True,Normal,Humanoid,1.11.1,"16,928"
8403,"1, 70",True,Normal,Humanoid,1.11.1,"118,565"
40,"1, 58",True,Normal,Humanoid,1.11.1,120
5343,"20, 30",True,Rare,Humanoid,1.11.1,"3,053"
14624,"20, 58",True,Normal,Humanoid,1.11.1,"2,747"
10639,"30, 42",True,Rare,Humanoid,1.11.1,"1,672"
14371,30,False,Elite,Humanoid,1.11.1,"1,897"
14323,"18, 61",True,Elite,Humanoid,1.11.1,"47,223"
9476,31,False,Elite,Humanoid,1.11.1,"19,722"
11609,30,False,Normal,Humanoid,1.11.1,"2,645"
3374,"19, 57",True,Normal,Humanoid,1.11.1,"2,076"
10578,"6, 30",True,Normal,Humanoid,1.11.1,486
2108,"30, 59",True,Rare,Humanoid,1.11.1,"1,196"
6567,30,False,Normal,Humanoid,1.11.1,"2,442"
100,"7, 58",True,Rare,Humanoid,1.11.1,291
5940,"6, 30",True,Normal,Humanoid,1.11.1,119
10096,"31, 51",True,Elite,Humanoid,1.11.1,"13,086"
2988,"4, 30",True,Normal,Humanoid,1.11.1,75
2699,"20, 30",True,Normal,Humanoid,1.11.1,"2,035"
3976,30,False,Elite,Humanoid,1.11.1,"9,808"
14471,30,False,Rare,Humanoid,1.11.1,"4,070"
519,"6, 59",True,Rare,Humanoid,1.11.1,"4,372"
3792,"30, 59",True,Rare,Humanoid,1.11.1,"3,053"
8978,"30, 59",True,Rare,Humanoid,1.11.1,"3,236"
8924,"19, 30",True,Rare,Humanoid,1.11.1,"4,070"
8548,"20, 53",True,Normal,Humanoid,1.11.1,"1,926"
6228,32,False,Rare Elite,Humanoid,1.11.1,"23,330"
9442,30,False,Elite,Humanoid,1.11.1,"9,166"
11501,"18, 62",True,Elite,Humanoid,1.11.1,"53,376"
12384,"30, 50",True,Normal,Humanoid,1.11.1,"2,118"
14230,30,False,Rare,Humanoid,1.11.1,"3,053"
7011,"16, 59",True,Normal,Humanoid,1.11.1,"1,897"
8979,30,False,Rare,Humanoid,1.11.1,"3,053"
5847,"30, 59",True,Rare,Humanoid,1.11.1,"3,047"
14368,30,False,Elite,Humanoid,1.11.1,"2,035"
14847,"9, 70",True,Normal,Humanoid,1.11.1,"112,919"
14278,"22, 50",True,Rare,Humanoid,1.11.1,"1,794"
4852,"14, 57",True,Elite,Humanoid,1.11.1,"4,372"
6568,30,False,Normal,Humanoid,1.11.1,"2,544"
7267,"18, 62",True,Elite,Humanoid,1.11.1,"13,433"
4160,70,False,Normal,Humanoid,1.11.1,"141,149"
3380,"13, 59",True,Normal,Humanoid,1.11.1,"1,623"
10817,"30, 56",True,Rare,Humanoid,1.11.1,"2,522"
14721,"50, 70",True,Elite,Humanoid,1.11.1,"379,546"
8888,30,False,Normal,Humanoid,1.11.1,"2,165"
14221,30,False,Rare,Humanoid,1.11.1,"4,070"
8401,70,False,Normal,Humanoid,1.11.1,"118,565"
3983,30,False,Elite,Humanoid,1.11.1,"17,000"
5870,30,False,Normal,Humanoid,1.11.1,"2,137"
4879,"30, 41",True,Normal,Humanoid,1.11.1,"2,340"
2857,"59, 70",True,Normal,Humanoid,1.11.1,"16,444"
7441,"20, 59",True,Normal,Humanoid,1.11.1,"1,826"
3671,"17, 61",True,Elite,Humanoid,1.11.1,"21,137"
6910,"16, 59",True,Elite,Humanoid,1.11.1,"66,369"
15659,"1, 80",True,Normal,Humanoid,1.11.1,44
2769,"20, 36",True,Normal,Humanoid,1.11.1,"2,340"
1137,"7, 30",True,Rare,Humanoid,1.11.1,679
1844,30,False,Rare,Humanoid,1.11.1,"3,053"
327,"1, 57",True,Normal,Humanoid,1.11.1,"4,070"
15194,"30, 59",True,Normal,Humanoid,1.11.1,"2,035"
11832,30,False,Elite,Humanoid,1.11.1,"112,140"
12034,30,False,Normal,Humanoid,1.11.1,"2,747"
1907,"10, 45",True,Normal,Humanoid,1.11.1,"2,035"
391,"13, 58",True,Normal,Humanoid,1.11.1,"1,043"
11185,30,False,Normal,Humanoid,1.11.1,"2,747"
1435,"50, 70",True,Normal,Humanoid,1.11.1,"11,721"
9219,30,False,Rare Elite,Humanoid,1.11.1,"24,420"
2545,"30, 45",True,Normal,Humanoid,1.11.1,"4,070"
449,"20, 30",True,Normal,Humanoid,1.11.1,"2,035"
4479,"30, 41",True,Normal,Humanoid,1.11.1,"1,635"
3341,"24, 56",True,Normal,Humanoid,1.11.1,"1,091"
11146,"60, 70",True,Normal,Humanoid,1.11.1,"30,839"
3365,"9, 70",True,Normal,Humanoid,1.11.1,110
16118,30,False,Elite,Humanoid,1.11.1,"30,525"
8878,30,False,Normal,Humanoid,1.11.1,"2,035"
11811,"30, 59",True,Normal,Humanoid,1.11.1,"1,510"
920,"12, 59",True,Normal,Humanoid,1.11.1,"1,475"
8178,30,False,Normal,Humanoid,1.11.1,"2,035"
2832,"20, 30",True,Normal,Humanoid,1.11.1,"2,035"
2602,"27, 44",True,Rare,Humanoid,1.11.1,"3,256"
9449,"20, 55",True,Normal,Humanoid,1.11.1,"1,475"
4711,"20, 59",True,Normal,Humanoid,1.11.1,916
11596,"30, 59",True,Normal,Humanoid,1.11.1,"1,958"
14492,"10, 61",True,Rare,Humanoid,1.11.1,"4,440"
518,"12, 58",True,Normal,Humanoid,1.11.1,"3,972"
14326,"16, 61",True,Elite,Humanoid,1.11.1,"50,639"
844,30,False,Normal,Humanoid,1.11.1,"1,764"
5769,70,False,Normal,Humanoid,1.11.1,"152,441"
9336,"20, 56",True,Normal,Humanoid,1.11.1,"1,677"
2500,"10, 49",True,Normal,Humanoid,1.11.1,"2,035"
2782,"30, 42",True,Normal,Humanoid,1.11.1,"2,340"
2598,"27, 58",True,Rare,Humanoid,1.11.1,"1,142"
1936,"6, 30",True,Rare,Humanoid,1.11.1,"2,035"
12958,30,False,Normal,Humanoid,1.11.1,"2,645"
11555,30,False,Normal,Humanoid,1.11.1,"2,645"
218,"19, 61",True,Normal,Humanoid,1.11.1,587
8122,70,False,Normal,Humanoid,1.11.1,"115,177"
2090,"10, 58",True,Rare,Humanoid,1.11.1,"1,130"
534,"13, 56",True,Rare,Humanoid,1.11.1,"2,063"
8681,70,False,Normal,Humanoid,1.11.1,"124,211"
16134,"19, 50",True,Elite,Humanoid,1.11.1,"71,251"
3029,"9, 70",True,Normal,Humanoid,1.11.1,"2,596"
2591,"19, 58",True,Normal,Humanoid,1.11.1,"1,757"
313,30,False,Normal,Humanoid,1.11.1,"2,076"
1285,"1, 70",True,Normal,Humanoid,1.11.1,782
7795,"18, 62",True,Elite,Humanoid,1.11.1,"4,029"
13601,"12, 61",True,Elite,Humanoid,1.11.1,"55,137"
989,30,False,Normal,Humanoid,1.11.1,"2,544"
12336,70,False,Normal,Humanoid,1.11.1,"135,503"
739,"15, 41",True,Normal,Humanoid,1.11.1,"2,340"
7372,30,False,Normal,Humanoid,1.11.1,"2,198"
8816,30,False,Normal,Humanoid,1.11.1,"2,544"
13218,68,False,Elite,Humanoid,1.11.1,"152,385"
6740,"1, 70",True,Normal,Humanoid,1.11.1,"9,117"
8214,30,False,Rare,Humanoid,1.11.1,"3,053"
2483,"17, 39",True,Normal,Humanoid,1.11.1,"2,035"
3028,"9, 70",True,Normal,Humanoid,1.11.1,"1,766"
198,30,False,Normal,Humanoid,1.11.1,"2,035"
1295,"1, 70",True,Normal,Humanoid,1.11.1,126
1848,"30, 57",True,Rare,Humanoid,1.11.1,"2,442"
5848,"30, 48",True,Rare,Humanoid,1.11.1,"1,672"
8383,"59, 70",True,Elite,Humanoid,1.11.1,"48,365"
8201,"30, 59",True,Rare,Humanoid,1.11.1,"3,053"
9999,"20, 59",True,Normal,Humanoid,1.11.1,"2,645"
5809,"8, 30",True,Rare,Humanoid,1.11.1,"3,053"
5564,"9, 70",True,Normal,Humanoid,1.11.1,687
12096,65,False,Normal,Humanoid,1.11.1,"1,112,728"
3482,"13, 54",True,Normal,Humanoid,1.11.1,454
61,"9, 58",True,Rare,Humanoid,1.11.1,"3,053"
674,"10, 30",True,Normal,Humanoid,1.11.1,"2,035"
3489,"20, 30",True,Normal,Humanoid,1.11.1,453
12225,"21, 52",True,Elite,Humanoid,1.11.1,"66,112"
10082,"31, 58",True,Rare Elite,Humanoid,1.11.1,"14,608"
927,"5, 30",True,Normal,Humanoid,1.11.1,"2,035"
15187,"10, 30",True,Normal,Humanoid,1.11.1,"2,035"
1307,"19, 70",True,Normal,Humanoid,1.11.1,"2,206"
10838,"30, 58",True,Normal,Humanoid,1.11.1,"2,747"
10824,"19, 56",True,Rare,Humanoid,1.11.1,"2,439"
5768,"15, 59",True,Normal,Humanoid,1.11.1,"1,958"
2698,30,False,Normal,Humanoid,1.11.1,"1,764"
1259,"14, 59",True,Normal,Humanoid,1.11.1,"2,359"
1260,"6, 30",True,Rare,Humanoid,1.11.1,150
1119,"10, 30",True,Rare,Humanoid,1.11.1,288
10665,"7, 30",True,Normal,Humanoid,1.11.1,167
3678,"19, 61",True,Elite,Humanoid,1.11.1,"6,287"
3027,"9, 70",True,Normal,Humanoid,1.11.1,166
1267,"4, 30",True,Normal,Humanoid,1.11.1,152
2610,"20, 30",True,Normal,Humanoid,1.11.1,"2,340"
14845,"6, 70",True,Normal,Humanoid,1.11.1,"112,919"
3315,"9, 70",True,Normal,Humanoid,1.11.1,126
3717,"15, 61",True,Normal,Humanoid,1.11.1,"1,404"
9029,32,False,Elite,Humanoid,1.11.1,"46,982"
9030,32,False,Elite,Humanoid,1.11.1,"63,757"
2816,30,False,Normal,Humanoid,1.11.1,"2,340"
3364,"9, 70",True,Normal,Humanoid,1.11.1,"118,565"
4611,70,False,Normal,Humanoid,1.11.1,"141,149"
9298,"15, 59",True,Normal,Humanoid,1.11.1,"11,285"
341,"14, 30",True,Normal,Humanoid,1.11.1,"2,035"
8503,"4, 30",True,Rare,Humanoid,1.11.1,"2,442"
295,"1, 50",True,Normal,Humanoid,1.11.1,476
6574,30,False,Normal,Humanoid,1.11.1,"2,239"
15500,30,False,Elite,Humanoid,1.11.1,"16,280"
14823,"20, 70",True,Elite,Humanoid,1.11.1,"112,919"
8283,30,False,Rare,Humanoid,1.11.1,"3,053"
6546,"20, 62",True,Normal,Humanoid,1.11.1,"2,198"
3313,"9, 70",True,Normal,Humanoid,1.11.1,183
7440,"20, 59",True,Normal,Humanoid,1.11.1,"2,035"
8127,"18, 62",True,Elite,Humanoid,1.11.1,"12,280"
1316,"62, 70",True,Normal,Humanoid,1.11.1,"152,441"
8298,"30, 61",True,Rare,Humanoid,1.11.1,"3,053"
1294,"1, 70",True,Normal,Humanoid,1.11.1,"9,117"
15180,30,False,Normal,Humanoid,1.11.1,"2,035"
5838,"14, 38",True,Rare,Humanoid,1.11.1,893
5163,70,False,Normal,Humanoid,1.11.1,"118,565"
770,"17, 42",True,Normal,Humanoid,1.11.1,"2,035"
4585,70,False,Normal,Humanoid,1.11.1,"118,565"
7015,"21, 30",True,Rare,Humanoid,1.11.1,835
4254,"7, 70",True,Normal,Humanoid,1.11.1,110
6329,"9, 60",True,Elite,Humanoid,1.11.1,"10,685"
4574,"9, 70",True,Normal,Humanoid,1.11.1,152
10828,"20, 50",True,Rare,Humanoid,1.11.1,"3,053"
1313,"9, 70",True,Normal,Humanoid,1.11.1,782
7453,"19, 59",True,Normal,Humanoid,1.11.1,"2,747"
8561,"20, 56",True,Normal,Humanoid,1.11.1,"2,476"
735,"1, 52",True,Normal,Humanoid,1.11.1,151
1323,"5, 70",True,Normal,Humanoid,1.11.1,69
15289,"1, 20",True,Normal,Humanoid,1.12.1,623
123,"11, 55",True,Normal,Humanoid,1.11.1,"1,380"
12696,"17, 59",True,Normal,Humanoid,1.11.1,839
8199,30,False,Rare,Humanoid,1.11.1,"3,053"
11498,30,False,Rare,Humanoid,1.11.1,"4,070"
5611,"9, 70",True,Normal,Humanoid,1.11.1,120
13154,71,False,Elite,Humanoid,1.11.1,"10,461,591"
5081,"11, 70",True,Normal,Humanoid,1.11.1,"1,922"
2371,"19, 56",True,Normal,Humanoid,1.11.1,573
8338,"15, 61",True,Normal,Humanoid,1.11.1,"1,792"
4723,"29, 30",True,Normal,Humanoid,1.11.1,"4,070"
5826,"9, 30",True,Rare,Humanoid,1.11.1,176
7800,"12, 61",True,Elite,Mechanical,1.11.1,"81,655"
6229,32,False,Elite,Mechanical,1.11.1,"67,657"
6235,"12, 61",True,Elite,Mechanical,1.11.1,"36,871"
573,"15, 58",True,Rare,Mechanical,1.11.1,"1,197"
