ID,Levels,Level Range,Classification,Type,Patch,Health
20923,32,False,Elite,Humanoid,2.2.0,"138,929"
24723,"28, 42",True,Elite,Humanoid,2.4.0,"205,270"
22103,"20, 30",True,Elite,Humanoid,2.2.0,"2,035"
22427,30,False,Normal,Humanoid,2.2.0,"1,604"
18322,"18, 51",True,Elite,Humanoid,2.2.0,"18,948"
18530,32,False,Elite,Humanoid,2.0.1,"2,242"
18407,"20, 42",True,Elite,Humanoid,2.2.0,"152,650"
22887,??,False,Elite,Humanoid,2.2.0,"102,655,800"
18261,30,False,Elite,Humanoid,2.2.0,"40,700"
21984,??,False,Elite,Humanoid,2.2.0,"34,584,000"
17975,"22, 43",True,Elite,Humanoid,2.2.0,"104,544"
23396,30,False,Normal,Humanoid,2.2.0,"2,095"
24560,"27, 40",True,Elite,Humanoid,2.4.0,"34,346"
17991,"12, 70",True,Elite,Humanoid,2.2.0,"456,192"
19271,30,False,Normal,Humanoid,2.2.0,"2,442"
16886,30,False,Elite,Humanoid,2.2.0,"10,549"
19296,30,False,Normal,Humanoid,2.2.0,"4,070"
18266,"14, 30",True,Normal,Humanoid,2.2.0,415
23577,37,False,Elite,Humanoid,2.3.0,"479,250"
18063,??,False,Elite,Humanoid,2.2.0,"2,095"
22421,30,False,Elite,Humanoid,2.2.0,"3,053"
16860,"7, 30",True,Normal,Humanoid,2.2.0,132
21700,30,False,Elite,Humanoid,2.0.1,"4,370"
19536,30,False,Normal,Humanoid,2.2.0,"2,619"
18471,"20, 69",True,Normal,Humanoid,2.2.0,"2,035"
25084,30,False,Normal,Humanoid,2.4.0,524
18773,"30, 58",True,Normal,Humanoid,2.2.0,"2,035"
17893,"12, 67",True,Normal,Humanoid,2.2.0,"2,178"
25163,30,False,Normal,Humanoid,2.4.0,"2,035"
16657,30,False,Normal,Humanoid,2.2.0,596
18180,"23, 58",True,Normal,Humanoid,2.2.0,"33,096"
26090,30,False,Elite,Humanoid,2.4.0,"3,439"
16262,"6, 30",True,Normal,Humanoid,2.2.0,"1,628"
18822,30,False,Elite,Humanoid,2.2.0,"59,446"
21113,30,False,Normal,Humanoid,2.2.0,"2,035"
18774,30,False,Normal,Humanoid,2.2.0,"2,035"
23618,"5, 30",True,Normal,Humanoid,2.1.2,"2,035"
28126,"20, 30",True,Normal,Humanoid,2.4.3,"2,095"
24396,35,False,Normal,Humanoid,2.3.0,"2,205"
18772,30,False,Normal,Humanoid,2.2.0,"1,283"
18779,"10, 30",True,Normal,Humanoid,2.2.0,"2,239"
21183,30,False,Normal,Humanoid,2.2.0,"20,950"
16915,"10, 48",True,Normal,Humanoid,2.2.0,"2,035"
18776,"10, 58",True,Normal,Humanoid,2.2.0,"2,239"
18853,"30, 66",True,Normal,Humanoid,2.0.1,"2,749"
23589,30,False,Normal,Humanoid,2.3.0,"2,095"
18482,30,False,Normal,Humanoid,2.2.0,"1,571"
20989,30,False,Normal,Humanoid,2.2.0,"2,619"
18747,"10, 30",True,Normal,Humanoid,2.2.0,137
23154,30,False,Normal,Humanoid,2.1.0,"1,604"
18497,"16, 58",True,Elite,Humanoid,2.0.1,"12,777"
16809,"22, 49",True,Elite,Humanoid,2.2.0,"205,821"
20914,"9, 30",True,Normal,Humanoid,2.2.0,104
20084,30,False,Normal,Humanoid,2.2.0,"2,095"
23128,70,False,Normal,Humanoid,2.2.0,"3,053"
19383,30,False,Normal,Humanoid,2.2.0,"1,604"
17885,"11, 67",True,Normal,Humanoid,2.2.0,"2,168"
21860,30,False,Normal,Humanoid,2.2.0,"2,035"
17076,??,False,Elite,Humanoid,2.2.0,"859,800"
23007,"20, 30",True,Normal,Humanoid,2.2.0,"1,872"
27489,"10, 70",True,Normal,Humanoid,2.4.3,"16,122"
17008,??,False,Elite,Humanoid,2.2.0,"3,053"
19882,30,False,Normal,Humanoid,2.2.0,"2,035"
21981,30,False,Normal,Humanoid,2.2.0,"2,035"
17841,"12, 50",True,Normal,Humanoid,2.2.0,"1,364"
22213,30,False,Normal,Humanoid,2.2.0,"2,035"
16782,30,False,Normal,Humanoid,2.2.0,596
21402,30,False,Normal,Humanoid,2.2.0,"2,035"
20448,30,False,Normal,Humanoid,2.2.0,"2,095"
19074,30,False,Normal,Humanoid,2.2.0,"2,095"
18373,"18, 65",True,Elite,Humanoid,2.2.0,"107,811"
22949,??,False,Elite,Humanoid,2.1.2,"2,589,044"
19221,"25, 44",True,Elite,Humanoid,2.2.0,"111,078"
20986,30,False,Normal,Humanoid,2.2.0,"2,619"
16638,"10, 30",True,Normal,Humanoid,2.2.0,96
18294,30,False,Normal,Humanoid,2.2.0,"2,035"
16699,"19, 47",True,Elite,Humanoid,2.2.0,"26,893"
24239,37,False,Elite,Humanoid,2.3.0,"10573,615"
18802,"30, 58",True,Normal,Humanoid,2.2.0,"6,105"
19995,30,False,Normal,Humanoid,2.2.0,"2,095"
21772,30,False,Elite,Humanoid,2.2.0,"30,531"
18775,30,False,Normal,Humanoid,2.2.0,"2,645"
22952,??,False,Elite,Humanoid,2.1.2,"2,498,360"
23596,35,False,Elite,Humanoid,2.3.0,"63,896"
18987,"10, 30",True,Normal,Humanoid,2.2.0,"2,076"
19186,30,False,Normal,Humanoid,2.2.0,"2,095"
19184,30,False,Normal,Humanoid,2.2.0,"1,604"
26092,30,False,Elite,Humanoid,2.4.0,"3,439"
21024,"30, 39",True,Normal,Humanoid,2.2.0,"2,075"
19466,"30, 69",True,Normal,Humanoid,2.2.0,"2,839"
18907,"28, 30",True,Normal,Humanoid,2.2.0,"1,684"
21954,30,False,Elite,Humanoid,2.2.0,"3,267"
18653,1,False,Normal,Humanoid,2.2.0,27
22007,"20, 67",True,Normal,Humanoid,2.2.0,"2,703"
17226,"25, 30",True,Normal,Humanoid,2.2.0,"1,628"
23141,30,False,Elite,Humanoid,2.2.0,"61,060"
18667,"22, 48",True,Elite,Humanoid,2.2.0,"122,513"
25059,30,False,Elite,Humanoid,2.4.0,"39,630"
17136,30,False,Normal,Humanoid,2.2.0,"2,095"
24727,70,False,Elite,Humanoid,2.3.0,"112,919"
21465,30,False,Elite,Humanoid,2.2.0,"3,053"
17204,30,False,Normal,Humanoid,2.2.0,"2,035"
17062,"23, 30",True,Normal,Humanoid,2.2.0,"1,604"
16253,"16, 58",True,Normal,Humanoid,2.2.0,"1,787"
23139,30,False,Elite,Humanoid,2.2.0,"67,600"
23120,30,False,Normal,Humanoid,2.2.0,"2,095"
22911,30,False,Normal,Humanoid,2.2.0,"3,256"
22950,??,False,Elite,Humanoid,2.1.2,"2,498,360"
21298,31,False,Elite,Humanoid,2.2.0,"10125,668"
16819,"10, 65",True,Elite,Humanoid,2.2.0,"2,387,328"
23428,30,False,Normal,Humanoid,2.2.0,"2,095"
21493,30,False,Normal,Humanoid,2.2.0,"1,845"
19773,30,False,Normal,Humanoid,2.2.0,"2,095"
22462,30,False,Elite,Humanoid,2.2.0,"11,122"
17455,"10, 63",True,Elite,Humanoid,2.2.0,"27,944"
28067,29,False,Normal,Humanoid,2.4.3,"1,934"
16800,??,False,Elite,Humanoid,2.2.0,"22,211,000"
19468,30,False,Elite,Humanoid,2.2.0,"3,620"
25372,30,False,Elite,Humanoid,2.4.0,"1014,671"
18408,"30, 48",True,Elite,Humanoid,2.2.0,"805,918"
15921,"8, 30",True,Normal,Humanoid,2.2.0,175
18817,30,False,Elite,Humanoid,2.2.0,"31,425"
16601,"15, 30",True,Normal,Humanoid,2.2.0,306
19715,30,False,Normal,Humanoid,2.2.0,"2,095"
18141,??,False,Elite,Humanoid,2.2.0,"295,380"
18538,32,False,Elite,Humanoid,2.0.1,"52,280"
23699,30,False,Normal,Humanoid,2.2.0,"2,095"
26091,30,False,Elite,Humanoid,2.4.0,"3,439"
23334,30,False,Normal,Humanoid,2.2.0,"2,035"
25046,30,False,Normal,Humanoid,2.4.0,"2,095"
23140,30,False,Elite,Humanoid,2.2.0,"67,600"
17306,"12, 61",True,Elite,Humanoid,2.2.0,"64,512"
17634,30,False,Normal,Humanoid,2.2.0,"2,035"
18009,30,False,Normal,Humanoid,2.2.0,"2,035"
19409,"10, 65",True,Elite,Humanoid,2.2.0,"6,238"
16807,"21, 48",True,Elite,Humanoid,2.2.0,"176,418"
20753,30,False,Normal,Humanoid,2.2.0,"4,070"
17820,"17, 56",True,Elite,Humanoid,2.0.1,"11,952"
19194,30,False,Normal,Humanoid,2.2.0,"2,514"
19185,30,False,Normal,Humanoid,2.2.0,"2,095"
23159,30,False,Elite,Humanoid,2.2.0,"1034,231"
23324,30,False,Normal,Humanoid,2.1.0,"2,095"
20281,30,False,Normal,Humanoid,2.2.0,"3,561"
24848,"30, 43",True,Elite,Humanoid,2.4.0,"4,381"
20677,"20, 30",True,Normal,Humanoid,2.2.0,"2,645"
16690,10,False,Normal,Humanoid,2.2.0,96
20064,??,False,Elite,Humanoid,2.1.0,"10191,218"
20112,30,False,Normal,Humanoid,2.2.0,"2,828"
23574,37,False,Elite,Humanoid,2.3.0,"10934,780"
18015,"30, 34",True,Normal,Humanoid,2.2.0,"2,106"
18297,"30, 47",True,Normal,Humanoid,2.2.0,"2,035"
20062,??,False,Elite,Humanoid,2.1.0,"25191,218"
23306,30,False,Normal,Humanoid,2.2.0,"2,095"
21088,30,False,Normal,Humanoid,2.2.0,"2,005"
19722,30,False,Normal,Humanoid,2.2.0,"1,604"
17475,"10, 30",True,Normal,Humanoid,2.2.0,357
16867,"10, 65",True,Normal,Humanoid,2.2.0,"2,618"
23270,30,False,Elite,Humanoid,2.2.0,"3,053"
16841,"30, 38",True,Elite,Humanoid,2.2.0,"3,237"
22099,30,False,Normal,Humanoid,2.2.0,"2,035"
17518,30,False,Elite,Humanoid,2.2.0,"1,424"
18011,"28, 64",True,Normal,Humanoid,2.2.0,"1,724"
19499,30,False,Normal,Humanoid,2.2.0,"2,095"
18914,30,False,Normal,Humanoid,2.2.0,"1,604"
17398,"10, 71",True,Elite,Humanoid,2.2.0,"11,369"
21311,30,False,Normal,Humanoid,2.2.0,"1,283"
21315,30,False,Elite,Humanoid,2.0.1,"40,527"
16855,"13, 30",True,Rare,Humanoid,2.2.0,250
23449,"20, 30",True,Normal,Humanoid,2.2.0,623
19467,"30, 69",True,Normal,Humanoid,2.2.0,"2,035"
19017,30,False,Normal,Humanoid,2.2.0,"2,035"
21661,"20, 30",True,Normal,Humanoid,2.2.0,"1,884"
18072,30,False,Normal,Humanoid,2.2.0,"2,035"
18821,30,False,Elite,Humanoid,2.2.0,"42,571"
22479,30,False,Normal,Humanoid,2.2.0,"2,035"
24938,30,False,Normal,Humanoid,2.4.0,"2,095"
17876,"17, 51",True,Elite,Humanoid,2.2.0,"63,160"
20278,"20, 30",True,Normal,Humanoid,2.2.0,"2,095"
20232,"12, 30",True,Normal,Humanoid,2.2.0,"4,070"
16588,"21, 65",True,Normal,Humanoid,2.2.0,"4,646"
21955,30,False,Elite,Humanoid,2.2.0,"3,963"
18267,"10, 30",True,Normal,Humanoid,2.2.0,410
16757,30,False,Normal,Humanoid,2.2.0,737
20081,30,False,Normal,Humanoid,2.2.0,"2,095"
22432,"16, 30",True,Normal,Humanoid,2.2.0,"2,035"
20854,30,False,Normal,Humanoid,2.2.0,"4,070"
21300,"20, 30",True,Normal,Humanoid,2.0.1,"1,571"
23941,30,False,Normal,Humanoid,2.3.0,"4,070"
18265,"20, 45",True,Normal,Humanoid,2.2.0,624
18106,"15, 41",True,Normal,Humanoid,2.2.0,"2,095"
16275,6,False,Normal,Humanoid,2.2.0,66
23625,70,False,Elite,Humanoid,2.1.3,"5,393"
23048,30,False,Normal,Humanoid,2.2.0,"2,095"
21178,30,False,Elite,Humanoid,2.2.0,"54,301"
22127,"20, 30",True,Elite,Humanoid,2.2.0,"71,225"
17240,"7, 30",True,Normal,Humanoid,2.2.0,"2,035"
23483,30,False,Normal,Humanoid,2.2.0,"2,095"
19312,"16, 30",True,Normal,Humanoid,2.2.0,"4,070"
21209,"10, 47",True,Normal,Humanoid,2.2.0,"2,035"
20350,30,False,Normal,Humanoid,2.2.0,"2,035"
17370,"10, 70",True,Elite,Humanoid,2.2.0,"27,350"
21699,30,False,Elite,Humanoid,2.0.1,"6,416"
20063,??,False,Elite,Humanoid,2.1.0,"10191,218"
21983,"20, 66",True,Normal,Humanoid,2.2.0,"2,035"
18714,30,False,Normal,Humanoid,2.2.0,"1,604"
19505,"26, 41",True,Elite,Humanoid,2.1.0,"9,560"
17537,"12, 61",True,Elite,Humanoid,2.2.0,"27,770"
18542,30,False,Normal,Humanoid,2.2.0,"2,200"
16885,"19, 67",True,Normal,Humanoid,2.2.0,547
16631,30,False,Normal,Humanoid,2.2.0,596
18183,30,False,Normal,Humanoid,2.2.0,"2,035"
17114,"5, 30",True,Normal,Humanoid,2.2.0,87
21158,30,False,Normal,Humanoid,2.2.0,"2,035"
18586,30,False,Normal,Humanoid,2.2.0,"4,070"
23305,30,False,Normal,Humanoid,2.2.0,"4,190"
18073,"30, 48",True,Normal,Humanoid,2.2.0,"2,842"
24937,30,False,Normal,Humanoid,2.4.0,"2,095"
23797,"20, 57",True,Normal,Humanoid,2.3.0,"1,884"
22208,30,False,Normal,Humanoid,2.2.0,"2,035"
21164,30,False,Elite,Humanoid,2.2.0,"36,201"
19645,30,False,Normal,Humanoid,2.2.0,"2,828"
16209,"19, 49",True,Normal,Humanoid,2.2.0,664
21118,30,False,Elite,Humanoid,2.2.0,"8,140"
19413,"10, 31",True,Normal,Humanoid,2.2.0,"1,791"
20067,30,False,Normal,Humanoid,2.2.0,"2,095"
19481,30,False,Normal,Humanoid,2.2.0,"2,095"
19196,30,False,Normal,Humanoid,2.2.0,"2,200"
24978,30,False,Normal,Humanoid,2.4.0,"2,095"
17982,"18, 30",True,Elite,Humanoid,2.2.0,"1,458"
16837,"11, 30",True,Normal,Humanoid,2.2.0,"2,035"
19310,"10, 65",True,Elite,Humanoid,2.2.0,"20,350"
22940,"29, 30",True,Normal,Humanoid,2.2.0,"2,095"
23437,35,False,Normal,Humanoid,2.3.0,"253,150"
22491,30,False,Normal,Humanoid,2.2.0,"2,095"
18210,30,False,Normal,Humanoid,2.2.0,"3,053"
22941,"20, 69",True,Normal,Humanoid,2.2.0,"2,035"
25151,30,False,Elite,Humanoid,2.3.0,"2,035"
23042,30,False,Normal,Humanoid,2.2.0,"2,095"
18019,30,False,Normal,Humanoid,2.2.0,"2,035"
19254,30,False,Elite,Humanoid,2.2.0,"203,500"
18168,??,False,Elite,Humanoid,2.2.0,"40,600"
23473,30,False,Normal,Humanoid,2.2.0,"2,035"
20859,"26, 32",True,Elite,Humanoid,2.0.1,"39,062"
21046,"20, 30",True,Normal,Humanoid,2.2.0,"2,035"
23101,30,False,Normal,Humanoid,2.2.0,"2,035"
15968,"6, 30",True,Normal,Humanoid,2.2.0,786
21027,30,False,Normal,Humanoid,2.2.0,"3,208"
19778,30,False,Normal,Humanoid,2.2.0,950
16850,"20, 30",True,Normal,Humanoid,2.2.0,"2,035"
17925,"20, 35",True,Normal,Humanoid,2.2.0,"1,884"
20511,30,False,Normal,Humanoid,2.2.0,"2,645"
18993,"24, 30",True,Normal,Humanoid,2.2.0,"1,148"
23158,30,False,Elite,Humanoid,2.2.0,"35,123"
22893,"20, 69",True,Normal,Humanoid,2.2.0,"2,035"
17976,"22, 43",True,Elite,Humanoid,2.2.0,"98,010"
16663,"10, 30",True,Normal,Humanoid,2.2.0,120
20990,"21, 49",True,Elite,Humanoid,2.1.0,"11,514"
17311,"8, 30",True,Normal,Humanoid,2.2.0,"2,035"
24554,30,False,Elite,Humanoid,2.4.0,"64,485"
20791,30,False,Normal,Humanoid,2.2.0,"1,676"
17119,"20, 57",True,Normal,Humanoid,2.2.0,"2,146"
18098,30,False,Normal,Humanoid,2.2.0,"2,035"
19694,"29, 30",True,Normal,Humanoid,2.2.0,"1,604"
19728,30,False,Normal,Humanoid,2.2.0,"2,828"
19844,30,False,Normal,Humanoid,2.2.0,"2,035"
22819,30,False,Normal,Humanoid,2.2.0,"2,035"
16528,"17, 36",True,Normal,Humanoid,2.2.0,453
19180,30,False,Normal,Humanoid,2.2.0,"1,684"
18554,30,False,Normal,Humanoid,2.2.0,"5,088"
22429,"29, 30",True,Normal,Humanoid,2.2.0,"2,095"
18424,30,False,Normal,Humanoid,2.2.0,"2,095"
19035,30,False,Normal,Humanoid,2.2.0,"1,604"
18875,30,False,Normal,Humanoid,2.2.0,"2,095"
23244,30,False,Normal,Humanoid,2.2.2,"1,604"
16521,"5, 30",True,Normal,Humanoid,2.0.1,"2,035"
23028,31,False,Elite,Humanoid,2.1.0,"122,774"
22963,30,False,Elite,Humanoid,2.1.0,"17,802"
21112,30,False,Normal,Humanoid,2.2.0,"1,604"
20985,30,False,Normal,Humanoid,2.2.0,"12,210"
20727,30,False,Normal,Humanoid,2.2.0,"4,070"
19187,30,False,Normal,Humanoid,2.2.0,"2,200"
20793,"12, 30",True,Elite,Humanoid,2.2.0,"203,500"
24834,70,False,Normal,Humanoid,2.3.0,"112,919"
16820,"10, 39",True,Normal,Humanoid,2.2.0,706
16635,"10, 30",True,Normal,Humanoid,2.2.0,596
23197,??,False,Elite,Humanoid,2.2.0,"1063,735"
18715,30,False,Normal,Humanoid,2.2.0,"2,035"
18748,30,False,Normal,Humanoid,2.2.0,"1,764"
19986,"20, 30",True,Normal,Humanoid,2.2.0,"2,035"
23093,30,False,Normal,Humanoid,2.2.0,"2,035"
21277,30,False,Normal,Humanoid,2.2.0,"2,035"
19642,30,False,Normal,Humanoid,2.2.0,"2,095"
22231,"15, 25",True,Normal,Humanoid,2.2.0,547
16623,30,False,Normal,Humanoid,2.2.0,596
20678,"20, 30",True,Normal,Humanoid,2.2.0,"2,645"
23774,35,False,Elite,Humanoid,2.3.0,"75,877"
21242,30,False,Normal,Humanoid,2.0.1,"2,035"
18089,"30, 36",True,Normal,Humanoid,2.2.0,"2,035"
18684,30,False,Rare,Humanoid,2.2.0,"4,070"
18906,30,False,Normal,Humanoid,2.2.0,"2,137"
23233,30,False,Normal,Humanoid,2.2.0,"2,095"
17800,"21, 58",True,Elite,Humanoid,2.2.0,"11,952"
22494,30,False,Elite,Humanoid,2.0.1,"9,624"
21496,30,False,Normal,Humanoid,2.2.0,"1,604"
19197,30,False,Normal,Humanoid,2.2.0,"2,095"
19531,30,False,Normal,Humanoid,2.2.0,"2,005"
17923,"30, 64",True,Normal,Humanoid,2.2.0,"2,035"
19316,30,False,Elite,Humanoid,2.2.0,"315,800"
22374,65,False,Normal,Humanoid,2.2.0,"5,452"
18829,??,False,Elite,Humanoid,2.0.1,"10132,227"
19644,"25, 30",True,Normal,Humanoid,2.2.0,"1,283"
21684,30,False,Elite,Humanoid,2.2.0,"92,306"
17663,"17, 30",True,Normal,Humanoid,2.2.0,"2,035"
23373,30,False,Normal,Humanoid,2.2.0,"2,095"
17924,"30, 35",True,Normal,Humanoid,2.2.0,"2,035"
19541,30,False,Normal,Humanoid,2.0.1,"12,570"
23571,"20, 39",True,Normal,Humanoid,2.3.0,"1,141"
16575,"19, 46",True,Normal,Humanoid,2.2.0,"4,646"
23208,30,False,Normal,Humanoid,2.2.0,"1,604"
23392,30,False,Normal,Humanoid,2.2.0,"1,604"
19293,"17, 67",True,Normal,Humanoid,2.2.0,"2,839"
17483,"7, 30",True,Normal,Humanoid,2.2.0,166
18752,30,False,Normal,Humanoid,2.2.0,"2,085"
22951,??,False,Elite,Humanoid,2.1.0,"2,498,360"
19720,30,False,Normal,Humanoid,2.2.0,"4,190"
20551,30,False,Normal,Humanoid,2.2.0,"2,035"
23582,35,False,Elite,Humanoid,2.3.0,"71,883"
22212,30,False,Normal,Humanoid,2.2.0,"2,035"
22430,"14, 30",True,Normal,Humanoid,2.2.0,"2,035"
18754,30,False,Normal,Humanoid,2.2.0,"1,636"
17994,"20, 41",True,Elite,Humanoid,2.0.1,"12,790"
19701,"10, 48",True,Normal,Humanoid,2.2.0,798
17957,"11, 69",True,Elite,Humanoid,2.2.0,"52,183"
21469,30,False,Normal,Humanoid,2.2.0,"2,035"
22343,30,False,Normal,Humanoid,2.1.0,"2,095"
23602,30,False,Normal,Humanoid,2.3.0,"2,095"
16780,"10, 30",True,Normal,Humanoid,2.2.0,745
19294,"20, 59",True,Normal,Humanoid,2.2.0,"2,259"
17006,"18, 30",True,Normal,Humanoid,2.2.0,"2,035"
16544,32,False,Elite,Humanoid,2.2.0,"25,805"
20066,30,False,Normal,Humanoid,2.2.0,"2,828"
20080,30,False,Normal,Humanoid,2.2.0,"1,604"
16845,"23, 31",True,Elite,Humanoid,2.2.0,"6,105"
19989,"30, 66",True,Normal,Humanoid,2.2.0,"2,749"
18353,30,False,Normal,Humanoid,2.2.0,"2,035"
23309,30,False,Normal,Humanoid,2.2.0,"1,604"
17094,"11, 30",True,Normal,Humanoid,2.2.0,145
20907,30,False,Normal,Humanoid,2.2.0,"2,095"
16224,"17, 58",True,Normal,Humanoid,2.2.0,"2,305"
23363,30,False,Normal,Humanoid,2.2.0,"1,604"
16797,"18, 30",True,Normal,Humanoid,2.2.0,"1,628"
22312,30,False,Normal,Humanoid,2.2.0,"2,005"
16927,"14, 66",True,Normal,Humanoid,2.2.0,"2,186"
24830,"14, 59",True,Elite,Humanoid,2.3.0,"9,809"
25369,30,False,Elite,Humanoid,2.4.0,"10171,157"
20988,"21, 49",True,Elite,Humanoid,2.0.1,"12,365"
20477,"30, 33",True,Normal,Humanoid,2.2.0,"4,070"
19244,30,False,Normal,Humanoid,2.2.0,"1,283"
21962,30,False,Normal,Humanoid,2.2.0,"2,645"
24561,30,False,Elite,Humanoid,2.4.0,"30,530"
24729,"16, 70",True,Normal,Humanoid,2.3.0,548
18931,"61, 70",True,Elite,Humanoid,2.2.0,"1,129,190"
20463,30,False,Normal,Humanoid,2.2.0,"2,035"
17084,"30, 66",True,Normal,Humanoid,2.2.0,"2,709"
17057,"23, 65",True,Normal,Humanoid,2.2.0,"4,667"
21238,30,False,Normal,Humanoid,2.2.0,"1,604"
17271,"10, 63",True,Elite,Humanoid,2.2.0,"28,114"
19840,30,False,Elite,Humanoid,2.2.0,"8,515"
16681,30,False,Normal,Humanoid,2.2.0,"2,095"
18423,30,False,Normal,Humanoid,2.2.0,"4,190"
19351,30,False,Normal,Humanoid,2.2.0,"2,035"
18934,"18, 50",True,Elite,Humanoid,2.0.1,"12,364"
17485,30,False,Normal,Humanoid,2.2.0,"2,035"
22423,30,False,Normal,Humanoid,2.0.1,"2,035"
16790,"14, 67",True,Normal,Humanoid,2.2.0,"2,466"
19678,"29, 30",True,Normal,Humanoid,2.2.0,"2,095"
16639,30,False,Normal,Humanoid,2.2.0,950
20768,30,False,Normal,Humanoid,2.2.0,"3,208"
16801,??,False,Elite,Humanoid,2.2.0,"558,900"
15937,"8, 30",True,Normal,Humanoid,2.2.0,787
20045,32,False,Elite,Humanoid,2.1.0,"10165,284"
21770,30,False,Elite,Humanoid,2.2.0,"39,630"
20234,61,False,Elite,Humanoid,2.2.0,"1,129,190"
22084,30,False,Normal,Humanoid,2.0.1,"2,035"
19415,"10, 31",True,Normal,Humanoid,2.2.0,"2,035"
18340,"12, 36",True,Normal,Humanoid,2.2.0,"2,106"
23333,30,False,Elite,Humanoid,2.2.2,"64,160"
16674,30,False,Normal,Humanoid,2.2.0,"2,035"
21774,30,False,Elite,Humanoid,2.2.0,"29,080"
22377,30,False,Normal,Humanoid,2.2.0,"2,645"
18549,30,False,Elite,Humanoid,2.0.1,"3,053"
17928,30,False,Elite,Humanoid,2.3.0,"1029,340"
16196,"9, 30",True,Normal,Humanoid,2.2.0,196
18495,"16, 58",True,Elite,Humanoid,2.0.1,"11,952"
24739,"30, 33",True,Normal,Humanoid,2.3.0,"1,604"
19510,"23, 50",True,Elite,Humanoid,2.0.1,"14,211"
21047,30,False,Normal,Humanoid,2.2.0,"2,035"
23263,30,False,Normal,Humanoid,2.2.0,"3,208"
20510,30,False,Normal,Humanoid,2.2.0,"2,085"
17962,"10, 68",True,Elite,Humanoid,2.2.0,"50,492"
17802,"21, 58",True,Elite,Humanoid,2.2.0,"11,952"
23188,30,False,Normal,Humanoid,2.2.0,"2,723"
21937,30,False,Normal,Humanoid,2.2.0,"2,035"
19795,30,False,Normal,Humanoid,2.2.0,"2,095"
24558,"27, 40",True,Elite,Humanoid,2.4.0,"22,898"
22365,30,False,Normal,Humanoid,2.2.0,"2,035"
20407,70,False,Normal,Humanoid,2.2.0,"152,441"
17877,30,False,Normal,Humanoid,2.2.0,"6,285"
25167,30,False,Elite,Humanoid,2.4.0,"2,095"
18416,30,False,Normal,Humanoid,2.2.0,"2,035"
17711,??,False,Elite,Mechanical,2.0.1,"1,593,480"
15691,??,False,Elite,Mechanical,2.2.0,"186,760"
19516,??,False,Elite,Mechanical,2.2.0,"103,186,750"
17796,"22, 41",True,Elite,Mechanical,2.2.0,"78,408"
18733,"30, 48",True,Elite,Mechanical,2.2.0,"209,021"
25508,32,False,Elite,Mechanical,2.4.0,"10516,600"
25507,32,False,Elite,Mechanical,2.4.0,"10387,450"
19219,"24, 52",True,Elite,Mechanical,2.2.0,"137,214"
16504,32,False,Elite,Mechanical,2.2.0,"51,610"
24972,30,False,Normal,Mechanical,2.4.0,"2,095"
20041,32,False,Elite,Mechanical,2.2.0,"10206,640"
19851,30,False,Elite,Mechanical,2.2.0,"72,400"
22315,30,False,Normal,Mechanical,2.2.0,160
22461,"11, 39",True,Normal,Mechanical,2.2.0,186
17225,??,False,Elite,Undead,2.2.0,"284,200"
15687,??,False,Elite,Undead,2.2.0,"82,824"
22871,??,False,Elite,Undead,2.1.0,"103,505,425"
16152,??,False,Elite,Undead,2.2.0,"81,200"
21838,30,False,Elite,Undead,2.2.0,"98,010"
18689,30,False,Rare,Undead,2.2.0,"3,208"
21788,30,False,Normal,Undead,2.0.1,"1,604"
16246,"17, 59",True,Elite,Undead,2.2.0,"8,121"
16524,??,False,Elite,Undead,2.2.0,"207,872"
16329,"19, 49",True,Elite,Undead,2.2.0,"14,495"
16151,??,False,Elite,Undead,2.2.0,"81,200"
25038,??,False,Elite,Undead,2.4.0,"104,903,346"
18371,"17, 58",True,Elite,Undead,2.2.0,"101,056"
16247,"19, 49",True,Normal,Undead,2.2.0,"1,329"
18478,"18, 65",True,Elite,Undead,2.2.0,"13,966"
16249,"19, 49",True,Normal,Undead,2.2.0,"1,065"
21801,30,False,Elite,Undead,2.2.0,"30,525"
16245,"17, 59",True,Elite,Undead,2.2.0,"8,121"
16816,??,False,Elite,Undead,2.2.0,"1,466"
17767,??,False,Elite,Undead,2.2.0,"102,974,300"
16812,30,False,Elite,Undead,2.2.0,"3,009"
21797,30,False,Elite,Undead,2.2.0,"17,453"
16525,31,False,Elite,Undead,2.2.0,"18,661"
19545,30,False,Normal,Undead,2.2.0,"2,645"
23066,30,False,Normal,Undead,2.2.0,"2,566"
19488,30,False,Normal,Undead,2.2.0,"2,035"
22025,30,False,Normal,Undead,2.2.0,"2,035"
19544,30,False,Normal,Undead,2.2.0,"2,645"
24246,35,False,Elite,Undead,2.3.0,"1068,463"
18255,"10, 30",True,Normal,Undead,2.2.0,179
22062,"19, 30",True,Rare,Undead,2.2.0,"3,053"
18588,30,False,Normal,Undead,2.2.0,"4,070"
18662,30,False,Normal,Undead,2.0.1,"1,604"
17534,??,False,Elite,Undead,2.2.0,"40,600"
17533,??,False,Elite,Undead,2.2.0,"40,600"
23161,30,False,Elite,Undead,2.2.0,"31,705"
16388,30,False,Elite,Undead,2.2.0,"3,009"
21787,30,False,Normal,Undead,2.2.0,"1,604"
17905,30,False,Elite,Undead,2.2.0,"1058,684"
21941,30,False,Normal,Undead,2.2.0,"2,035"
17535,??,False,Elite,Undead,2.2.0,"85,505"
