ID,Levels,Level Range,Classification,Type,Patch,Health
56041,"10, 70",True,Normal,Humanoid,4.3.0,"90,335"
45244,"35, 58",True,Elite,Humanoid,4.0.1,"14,270"
49856,"20, 50",True,Elite,Humanoid,4.0.3,"5,516"
54401,35,False,Normal,Humanoid,4.2.0,"2,854"
54853,??,False,Elite,Humanoid,4.3.0,"158,000"
52053,37,False,Elite,Humanoid,4.1.0,"152,700"
42028,"11, 56",True,Normal,Humanoid,4.0.3,839
47742,35,False,Normal,Humanoid,4.0.1,"5,708"
50323,"8, 70",True,Normal,Humanoid,4.0.3,296
49116,"19, 55",True,Normal,Humanoid,4.0.1,"2,035"
39881,35,False,Elite,Humanoid,4.0.3,"28,540"
54232,30,False,Normal,Humanoid,4.2.0,"2,035"
49635,"20, 30",True,Normal,Humanoid,4.0.1,"2,035"
46963,"18, 61",True,Elite,Humanoid,4.0.3,"152,700"
47442,"9, 50",True,Normal,Humanoid,4.0.1,423
53641,"50, 70",True,Normal,Humanoid,4.1.0,"16,928"
39858,"35, 47",True,Elite,Humanoid,4.0.3,"7,188"
50669,"9, 70",True,Normal,Humanoid,4.0.1,"16,122"
50480,"9, 70",True,Normal,Humanoid,4.0.3,"16,122"
44918,"10, 70",True,Normal,Humanoid,4.0.1,150
42131,??,False,Elite,Humanoid,4.0.1,"10,807,500"
40918,35,False,Elite,Humanoid,4.0.3,"28,540"
52945,35,False,Normal,Humanoid,4.1.0,"2,297"
41135,30,False,Normal,Humanoid,4.0.3,"2,035"
48875,30,False,Normal,Humanoid,4.0.3,"2,035"
45668,"35, 48",True,Elite,Humanoid,4.0.3,"15,697"
45558,70,False,Normal,Humanoid,4.0.1,"118,565"
47309,"30, 60",True,Normal,Humanoid,4.0.3,"4,390"
45789,30,False,Normal,Humanoid,4.0.1,782
38999,"6, 30",True,Normal,Humanoid,4.0.3,88
45226,"9, 70",True,Elite,Humanoid,4.0.1,"13,346"
51596,70,False,Normal,Humanoid,4.0.3,"141,149"
52155,37,False,Elite,Humanoid,4.1.0,"213,780"
39732,37,False,Elite,Humanoid,4.0.3,"137,430"
42041,"15, 45",True,Normal,Humanoid,4.0.3,"1,285"
38018,"30, 53",True,Elite,Humanoid,4.0.3,"1,505"
57262,35,False,Normal,Humanoid,4.3.0,"1,989"
42288,"5, 70",True,Normal,Humanoid,4.0.1,"17,734"
49737,"9, 70",True,Normal,Humanoid,4.0.1,476
36034,"25, 59",True,Normal,Humanoid,4.0.3,"1,609"
50248,35,False,Normal,Humanoid,4.0.3,"3,139"
52029,70,False,Normal,Humanoid,4.0.6,"111,055"
52268,30,False,Normal,Humanoid,4.1.0,"2,035"
47162,"10, 61",True,Elite,Humanoid,4.0.3,"152,700"
47296,"10, 61",True,Elite,Humanoid,4.0.3,"829,940"
38998,"30, 54",True,Normal,Humanoid,4.0.1,"1,426"
39605,??,False,Elite,Humanoid,4.0.1,"354,759"
42317,??,False,Elite,Humanoid,4.0.1,"90,335,200"
48629,"35, 50",True,Normal,Humanoid,4.0.1,"2,854"
52822,35,False,Elite,Humanoid,4.2.0,"25,906"
46742,"9, 70",True,Normal,Humanoid,4.0.1,100
37165,"10, 46",True,Normal,Humanoid,4.0.3,"2,051"
55684,"50, 70",True,Normal,Humanoid,4.3.0,"16,122"
57983,"11, 70",True,Normal,Humanoid,4.3.0,"112,919"
39884,"32, 35",True,Normal,Humanoid,4.0.3,"1,998"
43503,35,False,Elite,Humanoid,4.0.1,"23,396"
51504,70,False,Normal,Humanoid,4.0.3,"112,919"
46811,35,False,Elite,Humanoid,4.0.3,"41,449"
33777,"13, 40",True,Normal,Humanoid,4.0.3,"3,950"
51503,"20, 70",True,Normal,Humanoid,4.0.3,"1,472"
49687,30,False,Elite,Humanoid,4.0.1,"10,175"
39896,"19, 59",True,Normal,Humanoid,4.0.3,"1,425"
45730,"30, 50",True,Normal,Humanoid,4.0.3,"1,694"
48948,30,False,Normal,Humanoid,4.0.1,"1,604"
44916,"10, 56",True,Elite,Humanoid,4.0.3,"10,175"
34618,"30, 36",True,Normal,Humanoid,4.0.3,"1,604"
52135,??,False,Elite,Humanoid,4.2.0,"1,580,000"
46343,35,False,Elite,Humanoid,4.0.3,"9,945"
48428,35,False,Elite,Humanoid,4.0.1,"85,620"
41006,"35, 49",True,Normal,Humanoid,4.0.1,"2,854"
34674,"18, 55",True,Normal,Humanoid,4.0.3,"1,959"
40139,"35, 47",True,Elite,Humanoid,4.0.3,"4,380"
36112,"9, 10",True,Normal,Humanoid,4.0.3,120
49045,37,False,Elite,Humanoid,4.0.1,"76,350"
42333,"35, 51",True,Elite,Humanoid,4.0.1,"2,489,820"
41248,"31, 36",True,Normal,Humanoid,4.0.3,"2,854"
46512,"1, 70",True,Normal,Humanoid,4.0.1,"129,857"
50524,70,False,Normal,Humanoid,4.0.1,"112,919"
43845,??,False,Elite,Humanoid,4.0.1,"56,459,500"
58152,30,False,Normal,Humanoid,4.3.0,"2,035"
56335,"9, 70",True,Normal,Humanoid,4.3.0,"112,919"
52562,30,False,Normal,Humanoid,4.1.0,"2,035"
41381,35,False,Elite,Humanoid,4.0.3,"9,683"
40289,??,False,Elite,Humanoid,4.0.3,"1,427,000"
39731,37,False,Elite,Humanoid,4.0.3,"106,890"
46962,"18, 61",True,Elite,Humanoid,4.0.3,"152,700"
39378,"33, 48",True,Elite,Humanoid,4.0.3,"4,979,640"
53619,35,False,Elite,Humanoid,4.2.0,"25733,207"
38240,30,False,Normal,Humanoid,4.0.3,"2,035"
52440,36,False,Elite,Humanoid,4.1.0,"47,248"
52392,35,False,Elite,Humanoid,4.1.0,"28,540"
45540,70,False,Normal,Humanoid,4.0.1,"124,211"
49358,35,False,Elite,Humanoid,4.0.3,"15,697"
52669,"35, 40",True,Elite,Humanoid,4.2.0,"5,182"
39380,"1, 30",True,Normal,Humanoid,4.0.1,"2,035"
54968,37,False,Elite,Humanoid,4.3.0,"400,640"
40959,"30, 59",True,Elite,Humanoid,4.0.3,"7,123"
42672,"30, 40",True,Normal,Humanoid,4.0.1,"2,035"
40572,"15, 30",True,Normal,Humanoid,4.0.3,"2,645"
49124,35,False,Normal,Humanoid,4.0.3,"3,139"
42575,"9, 58",True,Normal,Humanoid,4.0.1,624
40726,"30, 59",True,Normal,Humanoid,4.0.3,"2,217"
50157,30,False,Normal,Humanoid,4.0.3,"1,684"
54431,37,False,Elite,Humanoid,4.3.0,"167,970"
54123,37,False,Elite,Humanoid,4.3.0,"167,970"
44868,"1, 80",True,Normal,Humanoid,4.0.1,44
47675,"20, 59",True,Normal,Humanoid,4.0.1,"2,198"
40832,"20, 60",True,Normal,Humanoid,4.0.3,"2,898"
40727,"30, 57",True,Normal,Humanoid,4.0.3,"2,155"
45771,"20, 44",True,Rare,Humanoid,4.0.3,"3,053"
44286,"20, 36",True,Normal,Humanoid,4.0.1,881
52364,36,False,Elite,Humanoid,4.1.0,"7,262"
44225,"16, 59",True,Rare,Humanoid,4.0.3,"1,986"
50134,35,False,Normal,Humanoid,4.0.1,"2,188"
39665,"34, 37",True,Elite,Humanoid,4.0.1,"4,564,670"
42489,"3, 30",True,Normal,Humanoid,4.0.3,57
40578,35,False,Normal,Humanoid,4.0.3,"2,854"
48312,"30, 59",True,Normal,Humanoid,4.0.1,"6,659"
45811,"18, 59",True,Rare,Humanoid,4.0.3,"3,053"
43391,"32, 36",True,Elite,Humanoid,4.0.1,"46,476"
40167,"32, 40",True,Elite,Humanoid,4.0.1,"371,952"
46409,"12, 62",True,Elite,Humanoid,4.0.1,"7,065"
40216,30,False,Normal,Humanoid,4.0.3,"2,035"
56925,35,False,Normal,Humanoid,4.3.0,"3,150"
41017,"33, 35",True,Normal,Humanoid,4.0.3,"2,496"
33048,"12, 54",True,Normal,Humanoid,4.0.3,"1,380"
44445,"20, 58",True,Normal,Humanoid,4.0.3,"2,026"
49913,35,False,Rare,Humanoid,4.0.3,"5,708"
47297,"10, 61",True,Elite,Humanoid,4.0.3,"3,319,760"
43065,"30, 58",True,Elite,Humanoid,4.0.1,"65,700"
47006,??,False,Elite,Humanoid,4.0.3,"65,160"
54443,"1, 70",True,Normal,Humanoid,4.3.0,"1,498"
52838,"38, 43",True,Elite,Humanoid,4.2.0,"632,000"
36288,1,False,Normal,Humanoid,4.0.3,27
40814,??,False,Elite,Humanoid,4.0.3,"22,832"
49204,35,False,Elite,Humanoid,4.0.1,"2,854"
52654,35,False,Normal,Humanoid,4.1.0,"4,725"
42231,"15, 30",True,Normal,Humanoid,4.0.3,"4,070"
43849,30,False,Normal,Humanoid,4.0.1,"2,095"
46357,"9, 70",True,Normal,Humanoid,4.0.1,"112,919"
55729,70,False,Normal,Humanoid,4.3.0,"90,335"
52915,35,False,Normal,Humanoid,4.1.0,"2,297"
46135,"35, 42",True,Normal,Humanoid,4.0.1,"2,854"
44237,"9, 70",True,Normal,Humanoid,4.0.1,"1,472"
44325,30,False,Normal,Humanoid,4.0.3,"2,005"
55870,35,False,Elite,Humanoid,4.3.0,"1023,961"
50053,35,False,Rare,Humanoid,4.0.3,"5,708"
44759,30,False,Rare,Humanoid,4.0.3,"3,053"
52651,"14, 70",True,Normal,Humanoid,4.1.0,"141,149"
52399,35,False,Elite,Humanoid,4.1.0,"48,518"
41183,35,False,Normal,Humanoid,4.0.3,"5,708"
50039,"1, 30",True,Normal,Humanoid,4.0.1,415
45707,"20, 50",True,Elite,Humanoid,4.0.3,"5,516"
44202,35,False,Normal,Humanoid,4.0.3,"1028,540"
57800,35,False,Normal,Humanoid,4.3.0,"7,560"
46293,"3, 30",True,Normal,Humanoid,4.0.3,"2,035"
40919,35,False,Elite,Humanoid,4.0.3,"28,540"
47626,"10, 61",True,Elite,Humanoid,4.0.3,"4,149,700"
51071,35,False,Rare,Humanoid,4.0.3,"4,281"
46664,"19, 52",True,Normal,Humanoid,4.0.1,"1,765"
50048,"31, 48",True,Normal,Humanoid,4.0.1,"2,854"
48067,30,False,Normal,Humanoid,4.0.3,"2,035"
45151,"20, 43",True,Normal,Humanoid,4.0.3,"2,035"
44785,"1, 70",True,Normal,Humanoid,4.0.1,"16,122"
35257,"9, 58",True,Normal,Humanoid,4.0.1,313
41991,"13, 59",True,Normal,Humanoid,4.0.3,"3,053"
45330,"23, 53",True,Elite,Humanoid,4.0.3,"156,003"
45312,"14, 58",True,Normal,Humanoid,4.0.3,"3,676"
38329,"30, 59",True,Normal,Humanoid,4.0.3,"3,503"
40639,35,False,Elite,Humanoid,4.0.3,"28,540"
45315,"14, 57",True,Elite,Humanoid,4.0.3,"30,525"
45174,35,False,Normal,Humanoid,4.0.1,"2,188"
40834,"35, 47",True,Normal,Humanoid,4.0.1,"2,854"
35369,"5, 6",True,Normal,Humanoid,4.0.3,57
52278,30,False,Normal,Humanoid,4.1.0,"2,095"
36410,"10, 59",True,Normal,Humanoid,4.0.3,"1,188"
42359,"20, 30",True,Normal,Humanoid,4.0.3,"2,035"
52031,"10, 70",True,Normal,Humanoid,4.0.6,"90,335"
47161,35,False,Elite,Humanoid,4.0.3,"25128,430"
54544,37,False,Elite,Humanoid,4.3.0,"167,970"
45948,"29, 45",True,Normal,Humanoid,4.0.3,"2,035"
47570,30,False,Normal,Humanoid,4.0.3,"2,035"
54485,"10, 70",True,Normal,Humanoid,4.3.0,"1,129"
43184,"13, 58",True,Elite,Humanoid,4.0.3,"1,247"
34206,"29, 30",True,Normal,Humanoid,4.0.3,"4,070"
54402,35,False,Normal,Humanoid,4.2.0,"2,854"
45369,"11, 50",True,Rare,Humanoid,4.0.3,466
44556,"9, 57",True,Elite,Humanoid,4.0.3,"7,006"
42396,"3, 30",True,Normal,Humanoid,4.0.3,"2,035"
50160,30,False,Normal,Humanoid,4.0.3,"1,684"
49884,"20, 30",True,Normal,Humanoid,4.0.1,624
38300,"5, 30",True,Normal,Humanoid,4.0.3,"2,035"
43228,35,False,Normal,Humanoid,4.0.1,"2,854"
45205,35,False,Normal,Humanoid,4.0.3,"2,854"
48051,??,False,Elite,Humanoid,4.0.3,"1,427,000"
40825,"36, 72",True,Elite,Humanoid,4.0.3,"4,979,640"
44866,"1, 80",True,Normal,Humanoid,4.0.1,"35,817"
50140,"10, 60",True,Normal,Humanoid,4.0.3,"1,628"
44750,30,False,Rare,Humanoid,4.0.3,"3,053"
55305,"19, 70",True,Normal,Humanoid,4.3.0,"112,919"
41621,"29, 80",True,Elite,Humanoid,4.0.3,"4,363"
48522,"9, 56",True,Elite,Humanoid,4.0.3,"22,832"
38238,"20, 30",True,Normal,Humanoid,4.0.3,"2,095"
42731,35,False,Elite,Humanoid,4.0.3,"45,281"
41600,35,False,Elite,Humanoid,4.0.3,"28,540"
44561,"12, 58",True,Elite,Humanoid,4.0.3,"8,606"
40027,"20, 59",True,Elite,Humanoid,4.0.3,"6,586"
53187,35,False,Elite,Humanoid,4.2.0,"25199,675"
43372,35,False,Elite,Humanoid,4.0.1,"79,778"
46376,35,False,Normal,Humanoid,4.0.3,"3,139"
52586,"7, 70",True,Normal,Humanoid,4.1.0,745
38488,"20, 30",True,Normal,Humanoid,4.0.3,"2,035"
38535,"19, 59",True,Normal,Humanoid,4.0.3,"6,586"
42656,"15, 58",True,Elite,Humanoid,4.0.3,"11,286"
44087,"10, 56",True,Normal,Humanoid,4.0.1,"1,426"
37761,"1, 6",True,Normal,Humanoid,4.0.3,57
32990,"19, 30",True,Normal,Humanoid,4.0.3,844
40809,"61, 70",True,Elite,Humanoid,4.0.3,204
40958,"30, 59",True,Elite,Humanoid,4.0.3,"8,626"
46254,"12, 62",True,Elite,Humanoid,4.0.1,"51,653"
45006,35,False,Elite,Humanoid,4.0.3,"8,562"
53233,35,False,Elite,Humanoid,4.2.0,"27,510"
47733,??,False,Elite,Humanoid,4.0.3,"10,175"
43932,??,False,Elite,Humanoid,4.0.3,"6,790,000"
46591,35,False,Normal,Humanoid,4.0.1,"3,710"
37706,"15, 59",True,Normal,Humanoid,4.0.3,704
48314,"30, 59",True,Normal,Humanoid,4.0.1,"6,659"
38239,30,False,Normal,Humanoid,4.0.3,"2,035"
49704,35,False,Normal,Humanoid,4.0.1,"2,188"
33456,"8, 59",True,Normal,Humanoid,4.0.3,"3,371"
43964,"30, 59",True,Normal,Humanoid,4.0.3,"1,567"
42914,35,False,Elite,Humanoid,4.0.3,"15,477"
38120,"10, 18",True,Normal,Humanoid,4.0.3,349
54648,30,False,Normal,Humanoid,4.3.0,"2,035"
46245,30,False,Normal,Humanoid,4.0.3,950
39155,"30, 59",True,Normal,Humanoid,4.0.3,869
52405,36,False,Elite,Humanoid,4.1.0,"59,060"
47688,70,False,Elite,Humanoid,4.0.1,"59,848"
49444,35,False,Elite,Humanoid,4.0.3,"13,140"
42536,"19, 52",True,Normal,Humanoid,4.0.3,"1,572"
52640,70,False,Normal,Humanoid,4.1.0,"152,441"
48366,35,False,Normal,Humanoid,4.0.3,"3,139"
48764,30,False,Normal,Humanoid,4.0.1,"3,208"
42160,"19, 30",True,Normal,Humanoid,4.0.3,"2,035"
52767,??,False,Elite,Humanoid,4.1.0,"2,283,200"
40941,"5, 30",True,Normal,Humanoid,4.0.3,"2,035"
38306,??,False,Elite,Humanoid,4.0.3,"1,303"
43612,"34, 44",True,Elite,Humanoid,4.0.1,"137,430"
43795,30,False,Normal,Humanoid,4.0.3,"3,053"
43605,"30, 45",True,Normal,Humanoid,4.0.3,991
38714,"30, 53",True,Normal,Humanoid,4.0.3,"1,898"
45443,"19, 54",True,Normal,Humanoid,4.0.3,"2,035"
47681,"20, 44",True,Normal,Humanoid,4.0.1,"3,488"
33760,"13, 36",True,Normal,Humanoid,4.0.3,422
39097,"12, 30",True,Normal,Humanoid,4.0.3,"2,035"
47266,"15, 55",True,Normal,Humanoid,4.0.3,"1,959"
42498,"6, 58",True,Normal,Humanoid,4.0.1,260
35867,"20, 30",True,Elite,Humanoid,4.0.1,"101,750"
47269,"17, 53",True,Normal,Humanoid,4.0.3,"1,959"
44236,"9, 70",True,Normal,Humanoid,4.0.1,"112,919"
51997,"16, 30",True,Normal,Humanoid,4.0.6,413
51348,70,False,Normal,Humanoid,4.0.3,"169,379"
45165,"30, 58",True,Normal,Humanoid,4.0.3,"2,747"
54472,"1, 70",True,Normal,Humanoid,4.3.0,"38,692"
54117,1,False,Normal,Humanoid,4.2.0,27
38966,??,False,Elite,Humanoid,4.0.3,"41,004"
48060,"30, 50",True,Normal,Humanoid,4.0.3,"1,379"
44833,"30, 40",True,Normal,Humanoid,4.0.3,"2,297"
36596,"20, 57",True,Normal,Humanoid,4.0.1,"1,572"
50139,"30, 40",True,Normal,Humanoid,4.0.3,"3,200"
42111,"13, 59",True,Normal,Humanoid,4.0.1,726
34750,"18, 30",True,Normal,Humanoid,4.0.3,"1,255"
41394,"10, 49",True,Normal,Humanoid,4.0.1,"1,472"
40589,"30, 59",True,Normal,Humanoid,4.0.3,"1,655"
54852,30,False,Normal,Humanoid,4.3.0,"2,095"
47923,"30, 51",True,Normal,Humanoid,4.0.3,"4,070"
41086,"10, 59",True,Normal,Humanoid,4.0.1,"1,958"
34258,"5, 58",True,Normal,Humanoid,4.0.3,940
44179,"30, 46",True,Normal,Humanoid,4.0.3,"1,509"
38647,"10, 17",True,Normal,Humanoid,4.0.3,196
51921,30,False,Normal,Humanoid,4.0.6,"2,406"
47015,"11, 39",True,Rare,Humanoid,4.0.1,"1,041"
47393,"30, 60",True,Normal,Humanoid,4.0.1,"2,747"
38502,30,False,Elite,Humanoid,4.0.3,"1,604,000"
46603,"35, 41",True,Normal,Humanoid,4.0.1,"2,854"
42594,"9, 70",True,Normal,Humanoid,4.0.3,154
41023,"11, 46",True,Elite,Humanoid,4.0.3,"11,193"
36606,"10, 12",True,Normal,Humanoid,4.0.3,167
43397,"30, 49",True,Elite,Humanoid,4.0.1,"14,270"
43731,"13, 59",True,Normal,Humanoid,4.0.1,"1,628"
42684,"35, 40",True,Normal,Humanoid,4.0.1,"2,854"
56069,"11, 80",True,Normal,Humanoid,4.3.0,"112,919"
52034,"40, 70",True,Normal,Humanoid,4.0.6,"16,122"
45267,35,False,Elite,Humanoid,4.0.3,"2559,934"
37679,"30, 51",True,Elite,Humanoid,4.0.3,"3,421"
43193,"31, 35",True,Normal,Humanoid,4.0.3,"3,139"
49628,35,False,Normal,Humanoid,4.0.3,"2,188"
57770,35,False,Normal,Humanoid,4.3.0,"4,281"
55419,37,False,Elite,Humanoid,4.3.0,"670,950"
47341,"19, 60",True,Elite,Humanoid,4.0.3,"6,399"
34420,"26, 56",True,Normal,Humanoid,4.0.3,"2,035"
44402,"11, 60",True,Normal,Humanoid,4.0.3,"1,077"
50382,35,False,Normal,Humanoid,4.0.3,"3,139"
41005,"35, 49",True,Normal,Humanoid,4.0.3,"2,854"
48521,"9, 56",True,Elite,Humanoid,4.0.3,"18,264"
36052,30,False,Normal,Humanoid,4.0.3,"2,035"
39379,"2, 33",True,Normal,Humanoid,4.0.1,706
37216,"10, 46",True,Normal,Humanoid,4.0.3,"2,280"
39377,"25, 57",True,Normal,Humanoid,4.0.3,"1,091"
41908,35,False,Normal,Humanoid,4.0.3,"2,854"
43369,"14, 58",True,Elite,Humanoid,4.0.3,"12,201"
45552,"11, 70",True,Normal,Humanoid,4.0.1,"118,565"
40092,"20, 57",True,Normal,Humanoid,4.0.3,"1,650"
50172,35,False,Normal,Humanoid,4.0.3,"3,139"
47023,"19, 30",True,Rare,Humanoid,4.0.3,"2,442"
45563,"1, 70",True,Normal,Humanoid,4.0.1,"12,899"
52190,"14, 30",True,Normal,Humanoid,4.1.0,229
44577,"34, 44",True,Elite,Humanoid,4.0.1,"4,564,670"
44197,"9, 59",True,Normal,Humanoid,4.0.3,"1,078"
39638,35,False,Normal,Humanoid,4.0.3,"2,854"
39946,"20, 48",True,Normal,Humanoid,4.0.3,"1,485"
48269,"14, 56",True,Elite,Humanoid,4.0.1,"1,042"
52986,35,False,Normal,Humanoid,4.2.0,"3,150"
39865,"30, 45",True,Normal,Humanoid,4.0.3,"1,628"
47008,"16, 44",True,Rare,Humanoid,4.0.3,"1,509"
45995,"20, 49",True,Elite,Humanoid,4.0.3,"11,400"
48129,"20, 59",True,Elite,Humanoid,4.0.1,"3,571"
46094,"20, 50",True,Normal,Humanoid,4.0.3,"2,854"
50247,"7, 17",True,Normal,Humanoid,4.0.3,75
40282,"32, 35",True,Normal,Humanoid,4.0.3,"5,708"
51502,30,False,Normal,Humanoid,4.0.3,"2,035"
36457,"9, 11",True,Normal,Humanoid,4.0.3,120
45890,30,False,Normal,Humanoid,4.0.1,"2,095"
50381,35,False,Normal,Humanoid,4.0.3,"3,139"
41056,"6, 30",True,Normal,Humanoid,4.0.3,87
47572,"40, 70",True,Normal,Humanoid,4.0.3,"112,919"
34208,"15, 30",True,Normal,Humanoid,4.0.3,"1,183"
50144,30,False,Normal,Humanoid,4.0.3,"1,684"
44968,35,False,Normal,Humanoid,4.0.1,"2,854"
32972,"8, 59",True,Normal,Humanoid,4.0.3,888
42814,"20, 58",True,Normal,Humanoid,4.0.3,"1,140"
40632,"30, 59",True,Normal,Humanoid,4.0.3,"1,332"
52222,37,False,Elite,Humanoid,4.1.0,"1,917,000"
54674,"10, 61",True,Normal,Humanoid,4.3.0,"2,035"
45429,"20, 50",True,Normal,Humanoid,4.0.3,"1,285"
44453,"15, 58",True,Elite,Humanoid,4.0.3,"14,245"
34544,"11, 58",True,Normal,Humanoid,4.0.3,874
43456,35,False,Normal,Humanoid,4.0.3,"3,978"
46136,35,False,Normal,Humanoid,4.0.1,"2,854"
44863,"20, 30",True,Normal,Humanoid,4.0.3,"1,604"
43454,"20, 49",True,Normal,Humanoid,4.0.3,"4,070"
45904,35,False,Elite,Humanoid,4.0.3,"6,962"
45175,35,False,Normal,Humanoid,4.0.1,"2,188"
44825,"61, 70",True,Normal,Humanoid,4.0.3,"56,918"
45008,"30, 70",True,Normal,Humanoid,4.0.3,"118,565"
53528,"9, 70",True,Normal,Humanoid,4.1.0,"124,211"
50129,"20, 30",True,Normal,Humanoid,4.0.3,"2,035"
47579,30,False,Normal,Humanoid,4.0.1,"1,676"
41949,"10, 45",True,Normal,Humanoid,4.0.3,941
52921,35,False,Elite,Humanoid,4.2.0,"28,540"
42697,26,False,Elite,Humanoid,4.0.3,"3,528"
33204,"28, 30",True,Normal,Humanoid,4.0.3,"1,628"
44806,"30, 37",True,Normal,Humanoid,4.0.3,"4,281"
38323,"15, 59",True,Elite,Humanoid,4.0.3,"1,406"
48316,30,False,Normal,Humanoid,4.0.1,"6,285"
49151,35,False,Normal,Humanoid,4.0.1,"28,540"
39728,"20, 35",True,Normal,Humanoid,4.0.3,"2,035"
43257,??,False,Elite,Humanoid,4.0.3,"20,350"
46090,35,False,Normal,Humanoid,4.0.3,"2,188"
50316,30,False,Normal,Humanoid,4.0.3,"2,035"
36056,"30, 59",True,Normal,Humanoid,4.0.3,940
34353,"30, 40",True,Elite,Humanoid,4.0.3,"6,614"
37195,??,False,Elite,Humanoid,4.0.3,"2,634"
37812,"18, 59",True,Normal,Humanoid,4.0.3,"2,035"
45888,30,False,Normal,Humanoid,4.0.1,"1,676"
46716,"9, 70",True,Normal,Humanoid,4.0.1,"49,301"
40344,"20, 30",True,Elite,Humanoid,4.0.3,"6,105"
42815,30,False,Normal,Humanoid,4.0.1,"4,070"
42637,"17, 59",True,Normal,Humanoid,4.0.1,"3,053"
45137,70,False,Normal,Humanoid,4.0.1,"121,952"
39653,"19, 30",True,Normal,Humanoid,4.0.3,"2,035"
40449,"20, 60",True,Normal,Humanoid,4.0.3,"1,505"
44010,"33, 35",True,Normal,Humanoid,4.0.1,"2,854"
44352,35,False,Elite,Humanoid,4.0.3,"33,012"
55524,37,False,Elite,Humanoid,4.3.0,"152,700"
57289,35,False,Elite,Humanoid,4.3.0,"253,117,801"
53067,??,False,Elite,Humanoid,4.1.0,"2,035,000"
37837,"15, 53",True,Elite,Humanoid,4.0.3,"6,105"
41039,30,False,Normal,Humanoid,4.0.3,"1,845"
33266,"11, 30",True,Normal,Humanoid,4.0.3,383
40837,35,False,Normal,Humanoid,4.0.1,"1,989"
39725,"29, 30",True,Normal,Humanoid,4.0.3,"2,035"
50146,35,False,Normal,Humanoid,4.0.3,"3,139"
43009,30,False,Normal,Humanoid,4.0.3,"2,035"
43738,"14, 43",True,Normal,Humanoid,4.0.1,624
47121,70,False,Normal,Humanoid,4.0.3,"124,211"
41136,"20, 30",True,Normal,Humanoid,4.0.3,"4,070"
42730,35,False,Elite,Humanoid,4.0.3,"46,791"
41254,30,False,Normal,Humanoid,4.0.3,"2,035"
46134,"35, 46",True,Normal,Humanoid,4.0.1,"2,854"
45093,9,False,Normal,Humanoid,4.0.3,100
48216,30,False,Normal,Humanoid,4.0.3,"1,604"
42574,"30, 47",True,Normal,Humanoid,4.0.1,"2,854"
46756,35,False,Normal,Humanoid,4.0.3,"2,387"
38015,30,False,Normal,Humanoid,4.0.3,"1,491"
48275,"61, 70",True,Normal,Humanoid,4.0.1,"112,919"
46760,"30, 54",True,Elite,Humanoid,4.0.3,"16,280"
43814,"15, 55",True,Normal,Humanoid,4.0.3,"1,298"
50155,30,False,Normal,Humanoid,4.0.3,"2,035"
41354,"29, 30",True,Normal,Humanoid,4.0.3,"2,035"
43553,"30, 46",True,Normal,Humanoid,4.0.3,"2,035"
42228,"19, 43",True,Normal,Humanoid,4.0.3,"4,070"
40028,"20, 57",True,Elite,Humanoid,4.0.3,"6,105"
43239,"9, 70",True,Normal,Humanoid,4.0.1,"13,133"
46095,"30, 50",True,Normal,Humanoid,4.0.3,"4,428"
47195,35,False,Elite,Humanoid,4.0.1,"8,562"
35149,"13, 45",True,Normal,Humanoid,4.0.3,"1,189"
57922,"10, 70",True,Normal,Humanoid,4.3.0,"46,783"
46255,"2, 30",True,Normal,Humanoid,4.0.3,"2,035"
58232,38,False,Elite,Humanoid,4.3.0,"2551,810"
45261,35,False,Elite,Humanoid,4.0.3,"101,162,350"
43556,"30, 46",True,Normal,Humanoid,4.0.3,"1,091"
33980,"11, 30",True,Normal,Humanoid,4.0.3,342
41983,"25, 58",True,Normal,Humanoid,4.0.1,"1,299"
53259,35,False,Elite,Humanoid,4.2.0,"27,510"
52938,35,False,Elite,Humanoid,4.1.0,"14,037"
45523,35,False,Normal,Humanoid,4.0.1,"1,989"
35757,30,False,Normal,Humanoid,4.0.3,746
47782,"29, 53",True,Normal,Humanoid,4.0.1,"1,205"
39908,35,False,Elite,Humanoid,4.0.3,"5,008"
47972,35,False,Normal,Humanoid,4.0.1,"2,854"
39718,"7, 70",True,Normal,Humanoid,4.0.3,991
52292,70,False,Normal,Humanoid,4.1.0,"141,149"
42573,"30, 39",True,Elite,Humanoid,4.0.1,"8,562"
40105,"31, 38",True,Normal,Humanoid,4.0.3,"2,854"
40510,35,False,Elite,Humanoid,4.0.3,"42,810"
54890,"20, 58",True,Normal,Humanoid,4.3.0,"14,891"
41944,"18, 42",True,Normal,Humanoid,4.0.3,941
46122,"18, 45",True,Normal,Humanoid,4.0.3,"2,657"
52371,35,False,Normal,Humanoid,4.1.0,"4,281"
56072,"28, 50",True,Elite,Humanoid,4.3.0,"51,720"
45387,"20, 57",True,Elite,Humanoid,4.0.3,"11,098"
40475,"20, 59",True,Normal,Humanoid,4.0.3,"2,057"
46889,"9, 47",True,Elite,Humanoid,4.0.3,"1,427"
39895,"28, 57",True,Normal,Humanoid,4.0.3,"2,137"
39927,35,False,Normal,Humanoid,4.0.3,"1,989"
42308,"5, 58",True,Elite,Humanoid,4.0.1,"6,105"
49729,35,False,Normal,Humanoid,4.0.1,"2,188"
45903,30,False,Elite,Humanoid,4.0.1,"17,622"
48873,30,False,Normal,Mechanical,4.0.3,407
